사업자등록번호,기업명,공기업구분,개인법인구분,본점지점구분,국외투자법인여부,벤처기업여부,상장코드,산업코드1,공공기관유형,중견기업보호여부,본점기업코드,설립일자,설립구분,국가명,직원수,폐업여부,산업코드 대분류,구글 검색량
2648102917,애드이피션시,2,1,1,0,0,0,71,0,0,0,2012-09-05,1,0,141.0,0,"전문, 과학 및 기술 서비스업",107
2208845915,제이엠에스건설,2,1,1,0,0,0,42,0,0,0,2012-09-05,1,0,101.0,0,건설업,7890
2648102810,성우무역,2,1,1,0,0,0,46,0,0,0,2012-09-06,1,0,9.0,0,도매 및 소매업,8250
2018629074,미래베이직코리아,2,1,1,0,0,0,46,0,0,0,2012-09-06,1,0,6.0,0,도매 및 소매업,15300
1058776956,유진컨설팅,2,1,1,0,0,0,68,0,0,0,2012-09-07,1,0,2.0,0,부동산업,40000
1198661101,스마트나우,2,1,1,0,1,0,58,0,0,0,2012-09-13,1,0,16.0,0,정보통신업,69700
1208804633,세한에스티엠,2,1,1,0,0,0,68,0,0,0,2012-09-10,1,0,5.0,0,부동산업,134
1228626702,삼호나노텍,2,1,1,0,0,0,30,0,0,0,2012-09-04,1,0,47.0,0,제조업,176
1378628492,씨에이이플라이트앤시뮬레이터서비시즈코리아,2,1,1,1,0,0,85,0,0,0,2012-09-04,1,2,42.0,0,교육 서비스업,0
1298677202,더말코리아,2,1,1,0,1,0,20,0,0,0,2012-08-29,1,0,44.0,0,제조업,261
1268656381,디아인텍,2,1,1,0,0,0,22,0,0,0,2012-08-22,1,0,29.0,0,제조업,11500
1428151175,대치소모,2,1,1,0,0,0,68,0,0,0,2012-08-29,1,0,1.0,0,부동산업,2500
1138663741,드림유통,2,1,1,0,0,0,47,0,0,0,2012-08-20,1,0,28.0,0,도매 및 소매업,330000
1358626673,트러스트바움,2,1,1,0,0,0,68,0,0,0,2012-08-22,1,0,8.0,0,부동산업,44300
1438104618,드림메카텍,2,1,1,0,0,0,29,0,0,0,2012-08-22,1,0,118.0,0,제조업,72
1358626047,엘피엔,2,1,1,0,0,0,46,0,0,0,2012-08-28,1,0,52.0,0,도매 및 소매업,3190
1358625878,위테크,2,1,1,0,1,0,41,0,0,0,2012-08-29,1,0,369.0,0,건설업,8990000
1408166385,한신체인,2,1,1,0,0,0,22,0,0,0,2012-08-01,1,0,19.0,0,제조업,6180
1248734618,템퍼스,2,1,1,0,1,0,26,0,0,0,2012-09-07,1,0,43.0,0,제조업,2160
1248734656,아테코,2,1,1,1,1,0,29,0,0,0,2012-09-11,1,2,64.0,0,제조업,1020
3058621068,은진물류,2,1,1,0,0,0,52,0,0,0,2012-09-06,1,0,8.0,0,운수 및 창고업,452
3148639387,이지텍,2,1,1,0,0,0,47,0,0,0,2012-09-10,1,0,48.0,0,도매 및 소매업,23900
3108128447,내포드림월드,2,1,1,0,0,0,68,0,0,0,2012-08-17,1,0,2.0,0,부동산업,13500
5048601811,와우프레스,2,1,1,0,1,0,18,0,0,0,2012-09-03,1,0,167.0,0,제조업,1810
6218196302,유선기어,2,1,1,0,0,0,29,0,0,0,2012-08-31,1,0,80.0,0,제조업,6700
6098608161,대성엠텍,2,1,1,0,0,0,28,0,0,0,2012-09-30,1,0,4.0,0,제조업,852
6138166812,신화축산,2,1,1,0,0,0,1,0,0,0,2012-08-01,4,0,42.0,0,"농업,임업 및 어업",25700
6158194691,올텍,2,1,1,0,0,0,29,0,0,0,2012-08-27,1,0,14.0,0,제조업,218
6158194842,세경,2,1,1,0,0,0,23,0,0,0,2012-08-31,1,0,30.0,0,제조업,16900
6108616278,케이디텍,2,1,1,0,0,0,25,0,0,0,2012-08-30,1,0,20.0,0,제조업,896
1278642522,대진텍스,2,1,1,0,0,0,13,0,0,0,2012-08-22,1,0,21.0,0,제조업,356
1278643142,성원냉동식품,2,1,1,0,0,0,10,0,0,0,2012-09-01,1,0,68.0,0,제조업,2760
3148639655,브이디코랩,2,1,1,0,0,0,32,0,0,0,2012-09-11,1,0,66.0,0,제조업,40
1388159014,오피아이,2,1,1,0,1,0,17,0,0,0,2010-04-01,1,0,17.0,0,제조업,422000
2118883574,바이널씨,2,1,1,0,0,0,58,0,0,0,2012-09-12,1,0,153.0,0,정보통신업,90
2158773635,송암글로벌,2,1,1,0,0,0,15,0,0,0,2012-09-12,1,0,1.0,0,제조업,31200
2128601983,하코프랜,2,1,1,0,0,0,46,0,0,0,2012-09-13,1,0,7.0,0,도매 및 소매업,602
2208844949,알보젠코리아홀딩스,2,1,1,1,0,0,64,0,0,0,2012-09-13,1,1,3.0,0,금융 및 보험업,391
2068669993,어반패션,2,1,1,0,0,0,46,0,0,0,2012-10-01,1,0,24.0,0,도매 및 소매업,36300
1148703840,덕산홀딩스,2,1,1,0,0,0,64,0,0,0,2012-09-14,1,0,6.0,0,금융 및 보험업,3200
2158773654,동양에프티,2,1,1,0,0,0,20,0,0,0,2012-09-17,1,0,14.0,0,제조업,493
1108602352,아이씨엠,2,1,1,1,1,0,70,0,0,0,2012-09-26,1,2,43.0,0,"전문, 과학 및 기술 서비스업",14300
1388178758,루리텍,2,1,1,0,1,0,27,0,0,0,2012-09-19,1,0,49.0,0,제조업,143
1018675400,머스트잇,2,1,1,0,0,0,47,0,0,0,2012-09-19,1,0,95.0,0,도매 및 소매업,8330
2158774463,힐링스팜,2,1,1,0,0,0,46,0,0,0,2012-09-19,1,0,29.0,0,도매 및 소매업,8
1208788368,애플디앤씨,2,1,1,0,0,0,68,0,0,0,2012-09-21,1,0,7.0,0,부동산업,4710
2118883889,려움,2,1,1,0,0,0,47,0,0,0,2012-09-21,1,0,3.0,0,도매 및 소매업,1210
1098637282,넥셀,2,1,1,0,0,0,70,0,0,0,2012-09-24,1,0,55.0,0,"전문, 과학 및 기술 서비스업",885
2208845744,샤인캐피탈대부,2,1,1,0,0,0,64,0,0,0,2012-10-15,1,0,9.0,0,금융 및 보험업,172
2648103819,코삭,2,1,1,0,0,0,46,0,0,0,2012-09-27,1,0,4.0,0,도매 및 소매업,256
1258542418,이튼인더스트리즈,2,1,2,0,0,0,30,0,0,1,2013-01-01,4,0,104.0,0,제조업,105
1218619950,화미,2,1,1,1,0,0,10,0,0,0,2012-09-24,1,1,116.0,0,제조업,718
1308674340,셀텍,2,1,1,0,1,0,29,0,0,0,2012-09-20,1,0,88.0,0,제조업,843
1378625836,상진,2,1,1,0,0,0,46,0,0,0,2012-09-18,1,0,44.0,0,도매 및 소매업,11200
1448105468,아이엠에스일렉트로닉스,2,1,1,0,0,0,26,0,0,0,2012-10-01,1,0,21.0,0,제조업,5510
1298677629,아리엘네트웍스,2,1,1,0,1,0,58,0,0,0,2012-09-28,1,0,34.0,0,정보통신업,172
1258606933,씨피켐,2,1,1,0,0,0,20,0,0,0,2012-09-13,1,0,29.0,0,제조업,324
1348700089,해줌,2,1,1,0,1,0,35,0,0,0,2012-09-14,1,0,72.0,0,"전기,가스,증기 및 공기 조절 공급업",16700
1388178699,제이씨앤엠,2,1,1,0,0,0,20,0,0,0,2012-09-26,1,0,48.0,0,제조업,122
1268657264,라까사웍스,2,1,1,0,0,0,68,0,0,0,2012-09-19,1,0,18.0,0,부동산업,163
1258606947,대륙프론티어,2,1,1,0,0,0,24,0,0,0,2012-09-17,1,0,11.0,0,제조업,972
1438106601,대경정밀공업,2,1,1,0,0,0,72,0,0,0,2012-10-17,1,0,61.0,0,"전문, 과학 및 기술 서비스업",252
1358627274,에스텍,2,1,1,0,0,0,29,0,0,0,2012-09-14,1,0,47.0,0,제조업,29600
1358626431,웰메이드개발,2,1,1,0,0,0,68,0,0,0,2012-09-19,1,0,6.0,0,부동산업,17400
1438106014,인커스,2,1,1,0,0,0,42,0,0,0,2012-10-25,1,0,3.0,0,건설업,6460
1358626479,위드워킹,2,1,1,0,0,0,41,0,0,0,2012-09-07,1,0,1.0,0,건설업,1440000000
3018619352,흥복,2,1,1,0,0,0,68,0,0,0,2012-09-19,1,0,2.0,0,부동산업,1730
3168120254,충남유통,2,1,1,0,0,0,46,0,0,0,2012-09-24,1,0,52.0,0,도매 및 소매업,5290000
3128643643,탕정테크노파크,2,1,1,0,0,0,68,0,0,0,2012-09-27,1,0,0.0,0,부동산업,1080
5038602855,미래금속,2,1,1,0,0,0,24,0,0,0,2012-09-28,1,0,25.0,0,제조업,169000
5068182284,원플러스에프앤씨,2,1,1,0,0,0,46,0,0,0,2012-09-24,1,0,1.0,0,도매 및 소매업,6950
5068181645,천지인,2,1,1,0,0,0,46,0,0,0,2012-09-27,1,0,1.0,0,도매 및 소매업,12100
5138172085,아네스토,2,1,1,0,1,0,25,0,0,0,2012-09-14,1,0,32.0,0,제조업,104
6178602004,정훈산업개발,2,1,1,0,0,0,68,0,0,0,2012-09-18,1,0,8.0,0,부동산업,4760
6068641083,리우,2,1,1,0,0,0,46,0,0,0,2012-09-18,1,0,15.0,0,도매 및 소매업,129000
6178602135,케이비엠,2,1,1,0,0,0,46,0,0,0,2012-09-21,1,0,52.0,0,도매 및 소매업,6460
6178602080,제이케이산업개발,2,1,1,0,0,0,41,0,0,0,2012-09-24,1,0,1.0,0,건설업,28200
6058616280,에프엔인베스트먼트,2,1,1,0,0,0,68,0,0,0,2012-09-26,1,0,4.0,0,부동산업,3990
6178614228,알앤에이치플랜비,2,1,1,0,0,0,33,0,0,0,2012-09-28,1,0,7.0,0,제조업,28
6098608536,광림,2,1,1,0,1,0,72,0,0,0,2012-09-24,1,0,40.0,0,"전문, 과학 및 기술 서비스업",34800
6098608119,태성정밀,2,1,1,0,0,0,29,0,0,0,2012-09-26,1,0,38.0,0,제조업,1410
6088194766,현대성형기,2,1,1,0,0,0,29,0,0,0,2012-09-13,1,0,3.0,0,제조업,589
6158195424,제이더블유웨딩컨벤션,2,1,1,0,0,0,96,0,0,0,2012-09-20,1,0,17.0,0,협회 및 단체,171
6158195540,에스엔비,2,1,1,0,0,0,68,0,0,0,2012-09-28,1,0,1.0,0,부동산업,3780
4108666450,디알텍,2,1,1,0,0,0,28,0,0,0,2012-09-27,1,0,45.0,0,제조업,3180
6168199520,덕림제주샹그릴라호텔,2,1,1,1,0,0,55,0,0,0,2012-09-20,1,1,17.0,0,숙박 및 음식점업,1
6168199670,한성개발,2,1,1,0,0,0,55,0,0,0,2012-09-21,1,0,27.0,0,숙박 및 음식점업,39600
6168199869,럭키,2,1,1,0,0,0,68,0,0,0,2012-09-25,1,0,4.0,0,부동산업,110000
2228510328,명성알엔에이주식회사삼척지점,2,1,2,0,0,0,23,0,0,1,2011-11-01,1,0,11.0,0,제조업,76
1138534517,케이엘정보통신(주)서울지점,2,1,2,0,0,0,46,0,0,1,2001-05-16,1,0,84.0,0,도매 및 소매업,378
5038529293,아이웍스,2,1,2,0,0,0,58,0,0,1,2010-04-12,1,0,12.0,0,정보통신업,52900
2218501146,새시대체인춘천문고,2,1,2,0,0,0,46,0,0,1,1974-12-18,1,0,57.0,0,도매 및 소매업,0
6038517078,화인제2공장,2,1,2,0,0,0,22,0,0,1,1991-05-01,1,0,12.0,0,제조업,5150
1078780290,에스제이파워,2,1,1,0,0,0,74,0,0,0,2012-09-28,1,0,332.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업",247000
2018629579,진성,2,1,1,0,1,0,14,0,0,0,2012-10-01,1,0,48.0,0,제조업,190000
1198662250,팡스카이,2,1,1,0,1,0,58,0,0,0,2012-10-04,1,0,30.0,0,정보통신업,4180
1078780285,씨에스프리미어,2,1,1,0,0,0,55,0,0,0,2012-10-04,1,0,12.0,0,숙박 및 음식점업,9630000
2068670296,빌드원,2,1,1,0,1,0,46,0,0,0,2012-10-09,1,0,28.0,0,도매 및 소매업,39700
1198662226,인사이트컴퍼니,2,1,1,0,0,0,63,0,0,0,2012-10-09,1,0,48.0,0,정보통신업,387000
2648105011,호텔티롤,2,1,1,0,0,0,55,0,0,0,2012-10-11,1,0,17.0,0,숙박 및 음식점업,1030
1218617670,명성,2,1,1,0,0,0,22,0,0,0,2012-07-01,1,0,109.0,0,제조업,610000
1378626704,진솔인더스트리,2,1,1,0,0,0,30,0,0,0,2012-10-12,1,0,107.0,0,제조업,220
1388178855,숨터,2,1,1,0,0,0,58,0,0,0,2012-10-09,1,0,18.0,0,정보통신업,1630
1268661278,청탑,2,1,1,0,0,0,10,0,0,0,2012-10-09,1,0,156.0,0,제조업,121
1438105636,한일산업,2,1,1,0,0,0,46,0,0,0,2012-10-10,1,0,46.0,0,도매 및 소매업,636000
1358626843,더블유건설,2,1,1,0,0,0,42,0,0,0,2012-10-08,1,0,20.0,0,건설업,43200
1438105771,삼우알미늄,2,1,1,0,0,0,24,0,0,0,2012-10-10,1,0,14.0,0,제조업,348
1408168608,성한기업,2,1,1,0,0,0,47,0,0,0,2012-12-01,1,0,94.0,0,도매 및 소매업,1970
1358626877,테시스,2,1,1,0,0,0,27,0,0,0,2012-10-12,1,0,23.0,0,제조업,4790
3148640040,에이블정보기술,2,1,1,0,1,0,62,0,0,0,2012-10-04,1,0,167.0,0,정보통신업,46100
3118143228,정인철강,2,1,1,0,0,0,46,0,0,0,2012-10-01,1,0,17.0,0,도매 및 소매업,2210
5028620239,고은씨엠,2,1,1,0,0,0,68,0,0,0,2012-10-08,1,0,3.0,0,부동산업,107
5148184129,에스제이케이,2,1,1,0,0,0,68,0,0,0,2012-10-17,1,0,1.0,0,부동산업,3220
6218198538,엠에스티,2,1,1,0,0,0,29,0,0,0,2012-10-12,1,0,46.0,0,제조업,5370
4038170081,솔키스아일랜드멱덕우,2,1,1,0,0,0,41,0,0,0,2012-10-11,1,0,4.0,0,건설업,0
6168600298,형성개발,2,1,1,0,0,0,1,0,0,0,2012-10-10,1,0,4.0,0,"농업,임업 및 어업",979000
6168199836,녹지한국투자개발,2,1,1,1,0,0,55,0,0,0,2012-10-11,4,1,15.0,0,숙박 및 음식점업,33800
2088504058,대성마리프,2,1,2,0,0,0,27,0,0,1,1986-05-01,1,0,88.0,0,제조업,3050
2208848076,에이컴메이트코리아,2,1,1,1,0,0,47,0,0,0,2012-11-15,1,1,60.0,0,도매 및 소매업,6220
2158774857,크림하우스프렌즈,2,1,1,0,0,0,22,0,0,0,2012-10-17,1,0,27.0,0,제조업,9120000
5728101217,대풍루첸,2,1,1,0,0,0,41,0,0,0,2012-10-17,1,0,1.0,0,건설업,3
1018675939,문산행복,2,1,1,0,0,0,68,0,0,0,2012-10-22,1,0,1.0,0,부동산업,5550
2068670883,스마트에프앤디,2,1,1,0,0,0,14,0,0,0,2012-10-23,1,0,56.0,0,제조업,5690
1048644677,가평양주강군,2,1,1,0,0,0,74,0,0,0,2012-10-24,1,0,0.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업",0
2068670942,한쇼핑,2,1,1,0,0,0,47,0,0,0,2012-10-24,1,0,15.0,0,도매 및 소매업,9760000
2158775157,윈플러스마트남부,2,1,1,0,0,0,47,0,0,0,2012-11-01,1,0,142.0,0,도매 및 소매업,2820
6868800802,코리아인파트너스,2,1,1,0,0,0,72,0,0,0,2012-10-26,1,0,2.0,0,"전문, 과학 및 기술 서비스업",109000
2648105739,씨엘모터스,2,1,1,0,0,0,45,0,0,0,2012-10-26,1,0,43.0,0,도매 및 소매업,18100
1098637716,연지건설,2,1,1,0,0,0,41,0,0,0,2012-10-29,1,0,5.0,0,건설업,8540
2118884743,실버스톤,2,1,1,0,0,0,68,0,0,0,2012-10-17,4,0,10.0,0,부동산업,1740
1318642064,해담광양,2,1,1,0,0,0,36,0,0,0,2012-10-25,1,0,5.0,0,"수도, 하수 및 폐기물 처리, 원료 재생업",1430
1308675204,인성플라텍,2,1,1,0,1,0,29,0,0,0,2012-10-25,1,0,18.0,0,제조업,74
1378627213,대한기계,2,1,1,0,0,0,29,0,0,0,2012-10-23,1,0,36.0,0,제조업,2690000
1298677916,제이에스엠,2,1,1,0,0,0,46,0,0,0,2012-10-17,1,0,14.0,0,도매 및 소매업,9050000
1358626974,제이디,2,1,1,0,1,0,29,0,0,0,2012-10-17,1,0,27.0,0,제조업,12300
1238635301,동양엠더블유,2,1,1,0,1,0,29,0,0,0,2012-10-26,1,0,45.0,0,제조업,7830
1388180308,팬라이트,2,1,1,0,1,0,28,0,0,0,2012-10-15,1,0,28.0,0,제조업,105000
3018619842,세종비케이개발,2,1,1,0,0,0,68,0,0,0,2012-10-17,1,0,7.0,0,부동산업,2270
3018619992,엘티팜,2,1,1,0,1,0,46,0,0,0,2012-10-26,1,0,60.0,0,도매 및 소매업,106
3058623445,새빛,2,1,1,0,0,0,68,0,0,0,2013-01-08,1,0,1.0,0,부동산업,9690
3128644225,젠바디,2,1,1,0,0,0,21,0,0,0,2012-10-17,1,0,72.0,0,제조업,12500
3128644638,으뜸엘엔에스,2,1,1,0,0,0,10,0,0,0,2012-10-26,1,0,48.0,0,제조업,332
6178602566,해운대관광호텔,2,1,1,0,0,0,55,0,0,0,2012-10-18,1,0,27.0,0,숙박 및 음식점업,72200
6068641991,부산에코라인,2,1,1,0,0,0,41,0,0,0,2012-10-26,1,0,4.0,0,건설업,67200
6058617329,케이에이치이엔씨,2,1,1,0,0,0,68,0,0,0,2012-10-26,1,0,5.0,0,부동산업,3780
1278644350,올레,2,1,1,0,0,0,46,0,0,0,2012-10-26,1,0,41.0,0,도매 및 소매업,376000
1278644175,데코페이브,2,1,1,0,0,0,23,0,0,0,2012-10-19,1,0,38.0,0,제조업,127
1278644307,대륙공업,2,1,1,0,0,0,15,0,0,0,2012-11-01,1,0,69.0,0,제조업,4710
1288681173,더함,2,1,1,0,0,0,68,0,0,0,2012-10-26,1,0,4.0,0,부동산업,20000
1268533552,놀부곤지암물류센터,2,1,2,0,0,0,52,0,1,1,2007-05-01,99,0,7.0,0,운수 및 창고업,3
4038520895,일강,2,1,2,0,0,0,30,0,0,1,2012-07-24,1,0,144.0,0,제조업,791
2208536036,화성보일러지점,2,1,2,0,0,0,68,0,0,1,2011-10-28,1,0,0.0,0,부동산업,358
1348700681,삼보컴퓨터,2,1,1,1,0,0,26,0,0,0,2012-09-27,1,2,108.0,0,제조업,6170
1208750256,마시모두띠코리아,2,1,1,1,0,0,46,0,0,0,2010-01-27,4,1,91.0,0,도매 및 소매업,2110
1228613283,덴몰,2,1,1,0,0,0,46,0,0,0,2010-10-22,1,0,15.0,0,도매 및 소매업,2
1018659040,아이엔씨리서치사우쓰코리아,2,1,1,1,0,0,75,0,0,0,2011-01-01,4,2,266.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업",230
2178139290,웨딩헤너스,2,1,1,0,0,0,96,0,0,0,2012-11-01,1,0,32.0,0,협회 및 단체,115
2648106382,센드버드코리아,2,1,1,0,0,0,62,0,0,0,2012-11-01,1,0,160.0,0,정보통신업,1820
2208848299,카이트제삼호위탁관리부동산투자회사,2,1,1,0,0,0,68,0,0,0,2012-11-02,1,0,1.0,0,부동산업,20
1018676622,동유파트너스,2,1,1,0,0,0,50,0,0,0,2012-11-05,1,0,4.0,0,운수 및 창고업,107
1058779161,아주호텔서교,2,1,1,0,0,0,55,0,0,0,2012-11-06,1,0,97.0,0,숙박 및 음식점업,269
1018676597,한류월드호텔,2,1,1,0,0,0,55,0,0,0,2012-11-07,1,0,5.0,0,숙박 및 음식점업,40800
1078783472,스카이아이앤디,2,1,1,0,0,0,63,0,0,0,2012-11-08,1,0,9.0,0,정보통신업,3080
2118886455,노아상사,2,1,1,0,0,0,56,0,0,0,2012-12-01,1,0,5.0,0,숙박 및 음식점업,595
2048638441,완성기업,2,1,1,0,0,0,25,0,0,0,2012-11-20,1,0,94.0,0,제조업,2420000
1138665720,더나은집,2,1,1,0,0,0,68,0,0,0,2012-11-15,1,0,5.0,0,부동산업,326000
2158775690,넥스로지텍,2,1,1,0,0,0,29,0,0,0,2012-11-20,1,0,28.0,0,제조업,3940
1208790511,칼라스홀딩스,2,1,1,0,0,0,68,0,0,0,2012-11-14,1,0,0.0,0,부동산업,376
2098157792,드림미래,2,1,1,0,0,0,66,0,0,0,2012-11-14,1,0,4.0,0,금융 및 보험업,365000
2208848528,바우알아이,2,1,1,0,0,0,68,0,0,0,2012-11-16,1,0,3.0,0,부동산업,8
1078782599,퍼스트이개발,2,1,1,1,0,0,68,0,0,0,2012-11-16,1,1,4.0,0,부동산업,120
2208857269,에이엔에이치로지스틱스,2,1,1,1,0,0,52,0,0,0,2013-05-01,1,2,5.0,0,운수 및 창고업,292
2018630192,케이디에스디앤티,2,1,1,0,0,0,46,0,0,0,2012-11-30,1,0,40.0,0,도매 및 소매업,23
1078783297,백패커,2,1,1,1,1,0,58,0,0,0,2012-11-19,1,2,229.0,0,정보통신업,8590
1098638092,사이마케팅,2,1,1,0,0,0,68,0,0,0,2012-11-20,1,0,2.0,0,부동산업,364000
2648106723,카일룸디앤디,2,1,1,0,0,0,71,0,0,0,2012-11-20,1,0,11.0,0,"전문, 과학 및 기술 서비스업",249
1228628277,영경,2,1,1,0,0,0,68,0,0,0,2012-11-01,1,0,4.0,0,부동산업,2440
1218620758,아들과딸,2,1,1,0,1,0,46,0,0,0,2012-11-07,1,0,3.0,0,도매 및 소매업,11000000
1218620914,신화유통,2,1,1,0,0,0,46,0,0,0,2012-11-05,1,0,27.0,0,도매 및 소매업,249000
1318642875,아지노모도제넥신,2,1,1,1,0,0,21,0,0,0,2012-11-19,1,2,63.0,0,제조업,459
1308675543,보승전기,2,1,1,0,0,0,28,0,0,0,2012-11-01,1,0,69.0,0,제조업,108
1448106851,엘케이엔지니어링,2,1,1,0,1,0,26,0,0,0,2012-11-07,1,0,140.0,0,제조업,983
1448108349,하일건설,2,1,1,0,0,0,41,0,0,0,2012-11-13,1,0,5.0,0,건설업,2980
1258608213,아나온개발,2,1,1,0,0,0,68,0,0,0,2012-11-08,1,0,6.0,0,부동산업,282000
1388179382,엠제이테크널러지,2,1,1,0,1,0,26,0,0,0,2012-10-31,1,0,35.0,0,제조업,12700
1428153343,진양엠티에스,2,1,1,0,1,0,26,0,0,0,2012-11-01,1,0,29.0,0,제조업,165
1438106580,대산전자,2,1,1,0,0,0,26,0,0,0,2012-11-01,1,0,49.0,0,제조업,19600
1438106917,아쿠아,2,1,1,0,1,0,22,0,0,0,2012-11-14,1,0,23.0,0,제조업,260000
1238635183,미성산업개발,2,1,1,0,0,0,68,0,0,0,2012-11-01,1,0,93.0,0,부동산업,3980
1408169494,세진스틸,2,1,1,0,0,0,46,0,0,0,2012-11-13,1,0,15.0,0,도매 및 소매업,3330
1408169849,다모아,2,1,1,0,0,0,28,0,0,0,2012-12-01,1,0,47.0,0,제조업,8750
1248735276,비전오토모티브,2,1,1,0,0,0,45,0,0,0,2012-10-22,1,0,48.0,0,도매 및 소매업,12600000
3038167739,유진금속,2,1,1,0,0,0,24,0,0,0,2012-11-14,1,0,30.0,0,제조업,18100
3148641428,강엔터프라이즈코리아,2,1,1,1,0,0,64,0,0,0,2012-11-07,1,2,12.0,0,금융 및 보험업,8590
3128649405,형제산업,2,1,1,0,0,0,10,0,0,0,2012-11-01,1,0,40.0,0,제조업,219000
5038603456,에스씨피,2,1,1,0,0,0,29,0,0,0,2012-11-06,1,0,24.0,0,제조업,1970
5048602843,삼정,2,1,1,0,0,0,46,0,0,0,2012-11-15,1,0,26.0,0,도매 및 소매업,76100
5058171353,선우,2,1,1,0,0,0,29,0,0,0,2012-11-01,1,0,58.0,0,제조업,179000
5068181946,명성강업,2,1,1,0,0,0,46,0,0,0,2012-11-09,1,0,8.0,0,도매 및 소매업,397
5108129478,신원플라텍,2,1,1,1,0,0,20,0,0,0,2012-11-15,1,1,14.0,0,제조업,76
5138172940,에이치엘옵틱스,2,1,1,0,1,0,27,0,0,0,2012-11-01,1,0,46.0,0,제조업,216
6218199143,본촌인터내셔날,2,1,1,0,0,0,10,0,0,0,2012-11-21,1,0,24.0,0,제조업,56
6098609189,디앤테크,2,1,1,0,1,0,29,0,0,0,2012-11-01,1,0,29.0,0,제조업,13800
6098609141,지스코코퍼레이션,2,1,1,0,0,0,46,0,0,0,2012-11-16,1,0,9.0,0,도매 및 소매업,308
6128144509,우형개발,2,1,1,0,0,0,68,0,0,0,2013-06-01,1,0,53.0,0,부동산업,869
4098632396,빛가람개발,2,1,1,0,0,0,68,0,0,0,2012-11-09,1,0,3.0,0,부동산업,22700
4118182201,자은주민바람발전소,2,1,1,0,0,0,35,0,0,0,2012-11-14,1,0,1.0,0,"전기,가스,증기 및 공기 조절 공급업",6
4158146492,티젠,2,1,1,0,1,0,10,0,0,0,2012-11-05,1,0,90.0,0,제조업,12100
6168600527,열해당,2,1,1,1,0,0,68,0,0,0,2012-11-05,1,1,2.0,0,부동산업,337000
6168600662,하이골드오션11호국제선박투자회사,2,1,1,0,0,0,76,0,0,0,2012-11-15,1,0,0.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업",346
6218198896,대한오토텍,2,1,1,0,1,0,30,0,0,0,2012-11-02,1,0,45.0,0,제조업,14300
1278644724,용천자연유리,2,1,1,0,0,0,23,0,0,0,2012-11-15,1,0,66.0,0,제조업,79
1418130838,칠성,2,1,1,0,0,0,22,0,0,0,2012-11-09,1,0,41.0,0,제조업,143000
1078783152,모어모어,2,1,1,0,0,0,74,0,0,0,2012-11-21,1,0,2.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업",843000
1048645166,동대문호텔피에프브이,2,1,1,0,0,0,68,0,0,0,2012-11-23,1,0,4.0,0,부동산업,1820
1018676845,에스비,2,1,1,0,0,0,46,0,0,0,2012-11-23,1,0,9.0,0,도매 및 소매업,17800
2018630310,송도헬스케어네트웍스,2,1,1,0,0,0,76,0,0,0,2012-11-26,1,0,6.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업",771
1208790995,더하임,2,1,1,0,0,0,68,0,0,0,2012-11-26,1,0,6.0,0,부동산업,33700
