사업자등록번호,기업명,공기업구분,개인법인구분,본점지점구분,국외투자법인여부,벤처기업여부,상장코드,산업코드1,공공기관유형,중견기업보호여부,본점기업코드,설립일자,설립구분,국가명,직원수,폐업여부,산업코드 대분류,구글 검색량
1268613591,경원에프엔비,2,1,1,0,0,0,14,0,0,0,2008-07-11,1,0,70.0,0,제조업,54.0
5158135048,도들샘,2,1,1,0,0,0,10,0,0,0,2008-07-01,1,0,196.0,0,제조업,9.0
4108620944,에이원특수강,2,1,1,0,0,0,46,0,0,0,2008-07-16,1,0,9.0,0,도매 및 소매업,0.0
4018134338,한양에스앤씨,2,1,1,0,0,0,30,0,0,0,2008-07-09,1,0,67.0,0,제조업,1.0
1288632288,월드페이퍼,2,1,1,0,0,0,46,0,0,0,2008-07-09,1,0,28.0,0,도매 및 소매업,521000000.0
2208760132,캡스톤파트너스,2,1,1,0,0,0,64,0,0,0,2008-01-03,4,0,12.0,0,금융 및 보험업,3480.0
1208730677,대현하이웨이,2,1,1,0,0,0,56,0,0,0,2008-07-15,1,0,24.0,0,숙박 및 음식점업,2.0
2108160977,예건에프앤씨,2,1,1,0,0,0,46,0,0,0,2008-07-16,1,0,33.0,0,도매 및 소매업,10.0
2148830246,태광에셋,2,1,1,0,0,0,68,0,0,0,2008-07-16,1,0,10.0,0,부동산업,62.0
1048616093,브리콘,2,1,1,0,0,0,52,0,0,0,2008-07-18,1,0,20.0,0,운수 및 창고업,2320.0
1208730492,푸른한강타운,2,1,1,0,0,0,41,0,0,0,2008-07-18,1,0,4.0,0,건설업,0.0
2148829865,디트루,2,1,1,0,0,0,68,0,0,0,2008-07-18,1,0,5.0,0,부동산업,708000000.0
2148833073,에레츠파트너스,2,1,1,0,0,0,66,0,0,0,2008-07-23,1,0,5.0,0,금융 및 보험업,1.0
1378189757,큐플러스,2,1,1,0,0,0,26,0,0,0,2008-07-15,1,0,28.0,0,제조업,94900.0
3178109742,세종물류,2,1,1,0,0,0,23,0,0,0,2008-07-16,1,0,3.0,0,제조업,128000.0
6178173071,동우건설,2,1,1,0,0,0,42,0,0,0,2008-07-17,1,0,78.0,0,건설업,3970.0
6078186278,부산시티센터,2,1,1,0,0,0,55,0,0,0,2008-07-21,1,0,20.0,0,숙박 및 음식점업,1950000.0
6178172989,우방신소재,2,1,1,0,0,0,68,0,0,0,2008-07-17,1,0,1.0,0,부동산업,0.0
6068609782,인성전기,2,1,1,0,0,0,28,0,0,0,2008-05-01,1,0,30.0,0,제조업,24900.0
6138149318,미부테크,2,1,1,0,0,0,31,0,0,0,2008-07-17,1,0,7.0,0,제조업,1.0
4098603469,해븐,2,1,1,0,1,0,26,0,0,0,2008-08-01,1,0,42.0,0,제조업,152.0
6108194546,와이에스에이치기업,2,1,1,0,0,0,68,0,0,0,2008-07-16,1,0,0.0,0,부동산업,5930.0
1288617026,더스탠다드,2,1,1,0,1,0,29,0,0,0,2006-11-15,1,0,89.0,0,제조업,38500.0
4028517567,새롬식품,2,1,2,0,0,0,10,0,0,1,2001-03-30,1,0,60.0,0,제조업,3770.0
2258115926,정선랜드,2,1,1,0,0,0,55,0,0,0,2003-12-15,1,0,27.0,0,숙박 및 음식점업,22300.0
3018506938,청주석회,2,1,2,0,0,0,7,0,0,1,1992-05-01,99,0,16.0,0,광업,36.0
6218511825,큐라이트,2,1,2,0,1,0,28,0,0,1,2000-07-01,1,0,159.0,0,제조업,7290.0
1348502123,한국프리팩공업,2,1,2,0,0,0,22,0,0,1,1976-03-24,99,0,29.0,0,제조업,2.0
1138623531,서은에프에이,2,1,1,0,0,0,46,0,0,0,2008-07-23,1,0,23.0,0,도매 및 소매업,562.0
1048616166,울산박물관,2,1,1,0,0,0,90,0,0,0,2008-07-24,1,0,0.0,0,"예술, 스포츠 및 여가관련 서비스업",89900.0
1078711605,제이켐코리아,2,1,1,0,0,0,46,0,0,0,2008-07-29,1,0,5.0,0,도매 및 소매업,9.0
1318609371,알리,2,1,1,0,0,0,30,0,0,0,2008-07-23,1,0,75.0,0,제조업,208000.0
1318609406,엠티코리아,2,1,1,0,0,0,29,0,0,0,2008-07-28,1,0,29.0,0,제조업,11800.0
1318609672,탑에어,2,1,1,0,0,0,29,0,0,0,2008-07-28,1,0,44.0,0,제조업,40800.0
1348650317,뉴젠홀딩스,2,1,1,0,1,0,58,0,0,0,2008-07-28,1,0,29.0,0,정보통신업,7.0
1428115145,조인테크놀러지,2,1,1,0,1,0,29,0,0,0,2008-07-25,1,0,23.0,0,제조업,277000000.0
5038181286,탑테크,2,1,1,0,1,0,30,0,0,0,2008-07-29,1,0,49.0,0,제조업,145000.0
6068611629,동연스틸,2,1,1,0,0,0,24,0,0,0,2008-07-28,1,0,109.0,0,제조업,9.0
6068611857,진양개발,2,1,1,0,0,0,68,0,0,0,2008-07-29,1,0,7.0,0,부동산업,5260.0
6068611954,조은글라스,2,1,1,0,0,0,23,0,0,0,2008-08-08,1,0,47.0,0,제조업,33.0
6168167090,에이티에스,2,1,1,0,0,0,51,0,0,0,2008-07-25,1,0,332.0,0,운수 및 창고업,23.0
6108193741,씨앤디산업,2,1,1,0,0,0,68,0,0,0,2008-07-25,1,0,8.0,0,부동산업,394.0
1418113028,삼성파워텍,2,1,1,0,1,0,28,0,0,0,2008-07-23,1,0,20.0,0,제조업,2950.0
1288632895,유이테크,2,1,1,0,0,0,46,0,0,0,2008-07-25,1,0,30.0,0,도매 및 소매업,4830.0
1078706892,지티플러스,2,1,1,1,1,0,58,0,0,0,2008-03-11,1,2,101.0,0,정보통신업,1200.0
1258501514,서두산업,2,1,2,0,0,0,7,0,0,1,1983-11-05,1,0,65.0,0,광업,12300.0
3058182018,화성스틸,2,1,1,0,0,0,24,0,0,0,2006-06-22,1,0,33.0,0,제조업,12600.0
6218515189,인터아이코리아(주)부산지사,2,1,2,0,0,0,46,0,0,1,2002-10-01,1,0,5.0,0,도매 및 소매업,0.0
2208770042,핍스웨이브개발,2,1,1,0,0,0,68,0,0,0,2008-07-30,1,0,43.0,0,부동산업,10.0
2118816677,경기남부도로,2,1,1,0,0,0,52,0,0,0,2008-08-05,1,0,10.0,0,운수 및 창고업,219000.0
1148668808,보령흰여울,2,1,1,0,0,0,74,0,0,0,2008-08-05,1,0,0.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업",0.0
2158717201,리움피앤씨,2,1,1,0,0,0,42,0,0,0,2008-08-05,1,0,60.0,0,건설업,120.0
1018641365,해즈브로코리아,2,1,1,1,0,0,46,0,0,0,2008-08-01,4,2,24.0,0,도매 및 소매업,794.0
1318609667,중앙에너지,2,1,1,0,0,0,35,0,0,0,2015-09-01,1,0,21.0,0,"전기,가스,증기 및 공기 조절 공급업",4440000.0
1208726417,아카마이테크놀로지스,2,1,1,1,0,0,63,0,0,0,2008-04-11,4,2,61.0,0,정보통신업,47.0
2148830983,반석티브이에스,2,1,1,0,1,0,23,0,0,0,2008-08-08,1,0,53.0,0,제조업,2.0
1388516779,부영금속공업,2,1,2,0,0,0,25,0,0,1,2008-08-08,1,0,4.0,0,제조업,1.0
1308636633,아경물산,2,1,1,0,0,0,24,0,0,0,2008-08-08,1,0,3.0,0,제조업,2.0
1388148458,휴디스텍,2,1,1,0,0,0,28,0,0,0,2008-08-07,1,0,18.0,0,제조업,2.0
1388148477,트리노테크놀로지,2,1,1,0,1,0,26,0,0,0,2008-08-11,1,0,38.0,0,제조업,69.0
3148199930,서해그린에너지,2,1,1,0,0,0,46,0,0,0,2008-07-31,1,0,3.0,0,도매 및 소매업,15500.0
3128601565,씨엔에스티,2,1,1,0,0,0,31,0,0,0,2008-08-06,1,0,16.0,0,제조업,16900.0
3118128998,토바우,2,1,1,0,0,0,10,0,0,0,2008-08-08,1,0,36.0,0,제조업,1830.0
1318608974,에스지이건설,2,1,1,0,0,0,41,0,0,0,2008-06-27,1,0,10.0,0,건설업,9.0
2018607857,굿프린팅,2,1,1,0,0,0,18,0,0,0,2008-08-12,1,0,43.0,0,제조업,3050.0
1058723051,유파인메드,2,1,1,0,0,0,46,0,0,0,2008-08-13,1,0,37.0,0,도매 및 소매업,4.0
1108183272,수인코스메틱,2,1,1,0,0,0,46,0,0,0,2008-08-25,1,0,21.0,0,도매 및 소매업,75.0
1048616619,코레도이앤씨,2,1,1,0,0,0,75,0,0,0,2008-08-18,1,0,3.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업",5.0
2148831468,수경하우징,2,1,1,0,0,0,68,0,0,0,2008-08-25,1,0,6.0,0,부동산업,1.0
2208770590,청정충주,2,1,1,0,0,0,74,0,0,0,2008-08-19,1,0,6.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업",7850.0
2148831153,인지어스,2,1,1,1,0,0,75,0,0,0,2008-08-19,4,2,430.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업",29400.0
1218191511,청우에이티에스,2,1,1,0,0,0,25,0,0,0,2008-08-14,1,0,47.0,0,제조업,5.0
1378190123,엘앤케이,2,1,1,0,0,0,46,0,0,0,2008-08-20,1,0,28.0,0,도매 및 소매업,9670.0
1298625247,큐베스트바이오,2,1,1,0,0,0,72,0,0,0,2008-08-14,1,0,39.0,0,"전문, 과학 및 기술 서비스업",17300.0
5038181608,스틸앤스틸러스,2,1,1,0,0,0,46,0,0,0,2008-08-14,1,0,20.0,0,도매 및 소매업,2.0
1218524984,금성통상,2,1,2,0,0,0,68,0,0,1,1993-06-28,1,0,3.0,0,부동산업,1750.0
1388502353,부흥산업사,2,1,2,0,0,0,46,0,0,1,1975-04-24,99,0,0.0,0,도매 및 소매업,1180.0
1018161823,디앤씨태삼,2,1,1,0,0,0,68,0,0,0,2006-09-01,1,0,5.0,0,부동산업,0.0
1018181343,라사라패션교육개발,2,1,1,0,0,0,85,0,0,0,2002-04-15,1,0,26.0,0,교육 서비스업,5.0
1018184336,후크엔터테인먼트,2,1,1,0,0,0,90,0,0,0,2002-07-11,1,0,14.0,0,"예술, 스포츠 및 여가관련 서비스업",171000.0
1058644651,신지글로벌,2,1,1,0,0,0,46,0,0,0,2002-10-01,1,0,23.0,0,도매 및 소매업,180000.0
1058677263,효명종합관리,2,1,1,0,0,0,74,0,0,0,2005-03-15,1,0,716.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업",0.0
1058686082,쿠프마케팅,2,1,1,0,0,0,63,0,0,0,2005-10-31,1,0,174.0,0,정보통신업,515.0
1058703472,맨토스파워,2,1,1,0,0,0,75,0,0,0,2006-11-28,1,0,1123.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업",2230.0
1078523989,인텔철강,2,1,2,0,0,0,24,0,0,1,2002-09-01,1,0,50.0,0,제조업,17100.0
1078665138,브라운네트웍스,2,1,1,0,0,0,96,0,0,0,2005-06-01,1,0,1091.0,0,협회 및 단체,73000000.0
1098135144,려산에이엠씨,2,1,1,0,0,0,68,0,0,0,1968-03-09,1,0,4.0,0,부동산업,0.0
1108131639,개성건설,2,1,1,0,0,0,68,0,0,0,2003-01-22,1,0,82.0,0,부동산업,59800.0
1108160003,준오뷰티,2,1,1,0,0,0,96,0,0,0,2003-01-07,1,0,26.0,0,협회 및 단체,803.0
1178151015,코리아폴리스쿨,2,1,1,0,0,0,46,0,0,0,2004-07-12,1,0,180.0,0,도매 및 소매업,3490.0
1178160737,동영관광,2,1,1,0,0,0,75,0,0,0,2007-01-02,1,0,117.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업",47.0
1198189778,듀델코리아,2,1,1,0,0,0,75,0,0,0,2006-05-01,1,0,5099.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업",3.0
1198506061,대륙프랜지공업(주)서울지점,2,1,2,0,0,0,46,0,0,1,1999-02-01,1,0,3.0,0,도매 및 소매업,0.0
1198520535,놀부난곡놀부보쌈점,2,1,2,0,0,0,56,0,1,1,2007-05-14,1,0,10.0,0,숙박 및 음식점업,2.0
1208530479,명정보기술,2,1,2,0,0,0,46,0,0,1,2007-09-01,1,0,95.0,0,도매 및 소매업,15900000.0
1208681354,유앤미시스템,2,1,1,0,0,0,75,0,0,0,2005-05-10,1,0,949.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업",4.0
1208690760,구구스,2,1,1,0,0,0,47,0,0,0,2005-12-01,1,0,89.0,0,도매 및 소매업,1480.0
1208700168,카오리온코스메틱스,2,1,1,0,0,0,20,0,0,0,2006-04-01,1,0,15.0,0,제조업,44.0
1218168500,마이트앤메인,2,1,1,0,0,0,52,0,0,0,2004-07-29,1,0,60.0,0,운수 및 창고업,97.0
1218526959,하늘교육인천중앙학원,2,1,2,0,0,0,85,0,0,1,2005-01-01,1,0,8.0,0,교육 서비스업,4.0
1228183260,신환,2,1,1,0,0,0,15,0,0,0,2004-08-01,1,0,11.0,0,제조업,1930.0
1228517870,제일참,2,1,2,0,0,0,29,0,0,1,1999-11-01,1,0,7.0,0,제조업,124000.0
1228538633,이바돔이바지유통점,2,1,2,0,0,0,10,0,1,1,2007-01-01,1,0,38.0,0,제조업,0.0
1248546482,쏘나브이피씨코리아(주)화성지점,2,1,2,0,0,0,45,0,0,1,2005-01-01,1,0,1.0,0,도매 및 소매업,0.0
1248553775,코아테크코리아_안양지점,2,1,2,0,0,0,28,0,0,1,2007-04-30,1,0,24.0,0,제조업,0.0
1248556016,유창하이텍화성공장,2,1,2,0,0,0,22,0,0,1,2007-10-15,1,0,45.0,0,제조업,4.0
1248619885,동산코리아,2,1,1,0,0,0,30,0,0,0,2004-05-01,1,0,24.0,0,제조업,62800.0
1248626315,율암센타하피랜드,2,1,1,0,0,0,96,0,0,0,2004-11-17,1,0,20.0,0,협회 및 단체,0.0
1248636088,에이스공조,2,1,1,0,0,0,46,0,0,0,2005-08-24,1,0,17.0,0,도매 및 소매업,19100.0
1248645990,선에이로지스틱스,2,1,1,0,0,0,45,0,0,0,2006-06-23,1,0,34.0,0,도매 및 소매업,2.0
1248648319,상원,2,1,1,0,0,0,29,0,0,0,2006-09-28,1,0,28.0,0,제조업,930000.0
1258161324,에이치엔씨,2,1,1,0,0,0,28,0,0,0,2006-01-17,1,0,25.0,0,제조업,23900.0
1258170430,농업회사법인양지부화장,2,1,1,0,0,0,1,0,0,0,2007-10-01,1,0,39.0,0,"농업,임업 및 어업",2.0
1258500704,삼화,2,1,2,0,0,0,33,0,0,1,1949-01-01,1,0,81.0,0,제조업,28300.0
1258503792,상경물산,2,1,2,0,0,0,22,0,0,1,1990-04-01,1,0,26.0,0,제조업,6.0
1258507293,대림정밀공업(주)평택공장,2,1,2,0,0,0,29,0,0,1,1986-07-02,1,0,58.0,0,제조업,0.0
1258512234,협력평택공장,2,1,2,0,0,0,30,0,0,1,2017-12-31,1,0,100.0,0,제조업,45400.0
1258518636,유진화학,2,1,2,0,0,0,35,0,0,1,2002-12-24,99,0,20.0,0,"전기,가스,증기 및 공기 조절 공급업",43900.0
1258520597,신흥스톤(주)안성지점,2,1,2,0,0,0,32,0,0,1,2004-02-01,1,0,11.0,0,제조업,0.0
1258523861,삼주물산(주)송탄공장,2,1,2,0,0,0,22,0,0,1,2005-11-01,1,0,59.0,0,제조업,0.0
1258527417,한일프라콘,2,1,2,0,0,0,22,0,0,1,2005-01-01,1,0,113.0,0,제조업,19.0
1268176515,미소담은,2,1,1,0,1,0,10,0,0,0,2004-01-15,1,0,62.0,0,제조업,2420000.0
1268179114,이푸른환경,2,1,1,0,0,0,72,0,0,0,2004-05-27,1,0,58.0,0,"전문, 과학 및 기술 서비스업",108000.0
1268526070,준제이엔씨(주)지점,2,1,2,0,0,0,25,0,0,1,2003-10-01,1,0,8.0,0,제조업,1.0
1268528350,서창산업(주)이천휴게소,2,1,2,0,0,0,56,0,0,1,2005-01-01,1,0,26.0,0,숙박 및 음식점업,2.0
1268529970,동하코페레이선,2,1,2,0,0,0,72,0,0,1,1998-08-06,1,0,221.0,0,"전문, 과학 및 기술 서비스업",0.0
1268531122,동방파스텍이천지점,2,1,2,0,0,0,25,0,0,1,2006-03-01,1,0,25.0,0,제조업,0.0
1268531821,영동복층유리,2,1,2,0,0,0,23,0,0,1,2006-08-01,1,0,17.0,0,제조업,7.0
1268536092,시티이텍,2,1,2,0,0,0,28,0,0,1,2011-07-28,99,0,35.0,0,제조업,8.0
1278187903,이지필림,2,1,1,0,0,0,22,0,0,0,2004-07-08,1,0,29.0,0,제조업,5980000.0
1278197323,원광지앤피,2,1,1,0,0,0,22,0,0,0,2006-12-01,1,0,38.0,0,제조업,0.0
1278199694,알멕스,2,1,1,0,0,0,28,0,0,0,2006-06-29,1,0,16.0,0,제조업,3180.0
1278507514,새턴바스포천일공장,2,1,2,0,0,0,22,0,0,1,1990-08-01,1,0,77.0,0,제조업,0.0
1278532648,보람상조개발,2,1,2,0,0,0,96,0,0,1,2003-03-01,1,0,50.0,0,협회 및 단체,8320.0
1278543145,채선당,2,1,2,0,0,0,46,0,0,1,2007-12-01,1,0,34.0,0,도매 및 소매업,2940.0
1288176016,알퐁소,2,1,1,0,0,0,68,0,0,0,2002-10-01,1,0,2.0,0,부동산업,71.0
1288529563,금영제너럴공장,2,1,2,0,0,0,29,0,0,1,2005-01-01,1,0,12.0,0,제조업,7.0
1288541010,한엔컴퍼니,2,1,2,0,0,0,68,0,0,1,2005-01-01,1,0,300.0,0,부동산업,99500.0
1288628784,키즈엠,2,1,1,0,0,0,58,0,0,0,2008-02-14,1,0,39.0,0,정보통신업,38000.0
1298192509,고성엔지니어링,2,1,1,0,0,0,26,0,0,0,2004-06-21,1,0,32.0,0,제조업,6000.0
1298197431,대영관리,2,1,1,0,0,0,74,0,0,0,2006-05-22,1,0,559.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업",6980.0
1298539860,오션호주건설분당지점,2,1,2,0,0,0,56,0,0,1,2005-01-01,1,0,12.0,0,숙박 및 음식점업,0.0
1298600455,다다앤코로넷,2,1,1,0,0,0,49,0,0,0,2006-08-16,1,0,24.0,0,운수 및 창고업,0.0
1308617693,에스피에스,2,1,1,0,0,0,75,0,0,0,2005-12-06,1,0,588.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업",45.0
1308626682,솔라파크코리아,2,1,1,0,0,0,28,0,0,0,2007-03-30,1,0,152.0,0,제조업,4230.0
1318534489,형제전기,2,1,2,0,0,0,28,0,0,1,2008-01-16,1,0,3.0,0,제조업,39400.0
1328508607,청우식품강북지점,2,1,2,0,0,0,46,0,0,1,1999-04-01,1,0,788.0,0,도매 및 소매업,0.0
1328520203,현현교육,2,1,2,0,0,0,85,0,0,1,2007-11-07,1,0,40.0,0,교육 서비스업,568.0
1338507940,삼양화학실업시화공장,2,1,2,0,0,0,20,0,0,1,1988-01-04,1,0,28.0,0,제조업,0.0
1338509104,의조산업,2,1,2,0,0,0,29,0,0,1,1996-04-01,1,0,11.0,0,제조업,20.0
1348504437,고려은단,2,1,2,0,0,0,10,0,0,1,1956-10-22,1,0,18.0,0,제조업,2240.0
1348517306,벨란제이공장,2,1,2,0,0,0,29,0,0,1,1986-12-08,1,0,135.0,0,제조업,0.0
1348524485,제일아쿠아,2,1,2,0,0,0,32,0,0,1,2002-10-01,1,0,13.0,0,제조업,11600.0
1348524656,나노시스안산지점,2,1,2,0,0,0,26,0,0,1,2002-10-21,1,0,92.0,0,제조업,0.0
1348529632,한국에이스,2,1,2,0,0,0,13,0,0,1,1982-07-01,1,0,85.0,0,제조업,5150000.0
1348534566,디엔피코퍼레이션안산지점,2,1,2,0,0,0,26,0,0,1,2006-04-03,1,0,114.0,0,제조업,0.0
1358528766,에스에스오토랜드르노삼성자동차남분당정비사업소,2,1,2,0,0,0,95,0,0,1,2005-01-01,1,0,50.0,0,협회 및 단체,0.0
1358532649,에스에스오토랜드,2,1,2,0,0,0,96,0,0,1,2005-01-01,1,0,55.0,0,협회 및 단체,5.0
1378162480,에이치비세계로,2,1,1,0,1,0,75,0,0,0,2004-08-06,1,0,14.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업",13800.0
1378166851,정희화학,2,1,1,0,0,0,22,0,0,0,2005-03-21,1,0,37.0,0,제조업,2.0
1378514647,서울엔지니어링,2,1,2,0,0,0,25,0,0,1,1974-03-21,1,0,245.0,0,제조업,208000.0
1378516155,신원덴탈,2,1,2,0,0,0,27,0,0,1,1994-06-15,1,0,6.0,0,제조업,289.0
1378520038,중원엔지니어링(주)대구공장,2,1,2,0,0,0,46,0,0,1,2003-07-01,1,0,4.0,0,도매 및 소매업,0.0
1398505799,대현,2,1,2,0,0,0,25,0,0,1,1996-01-15,1,0,15.0,0,제조업,17400.0
1408110483,케이엠씨,2,1,1,0,0,0,24,0,0,0,2005-08-25,1,0,15.0,0,제조업,1120.0
1408111352,제이씨헬스케어,2,1,1,0,0,0,46,0,0,0,2005-10-12,1,0,80.0,0,도매 및 소매업,567.0
1408123504,우양피엘텍,2,1,1,0,0,0,29,0,0,0,2007-07-06,1,0,14.0,0,제조업,0.0
1408500377,용비통상시화공장,2,1,2,0,0,0,18,0,0,1,2004-06-01,1,0,20.0,0,제조업,0.0
1408503637,형제프라콘,2,1,2,0,0,0,46,0,0,1,2006-04-01,1,0,8.0,0,도매 및 소매업,0.0
1408504112,효창에너지시화기름나라주유소,2,1,2,0,0,0,47,0,0,1,2006-07-01,1,0,9.0,0,도매 및 소매업,0.0
1408507536,삼진로푸(주)시흥공장,2,1,2,0,0,0,25,0,0,1,2008-01-01,1,0,29.0,0,제조업,1.0
1418104418,코업로지스,2,1,1,0,0,0,52,0,0,0,2005-11-04,1,0,55.0,0,운수 및 창고업,0.0
1418502081,삼진콘크리트파주공장,2,1,2,0,0,0,23,0,0,1,2006-03-15,1,0,21.0,0,제조업,0.0
1428504457,아시아리드(주)용인공장,2,1,2,0,0,0,24,0,0,1,2009-02-26,1,0,16.0,0,제조업,1.0
2018600043,삼경엠에스,2,1,1,0,1,0,68,0,0,0,2007-01-31,1,0,600.0,0,부동산업,5.0
2018603564,젠피아,2,1,1,0,1,0,20,0,0,0,2007-09-07,1,0,13.0,0,제조업,1830.0
2068158716,유원씨앤씨,2,1,1,0,0,0,18,0,0,0,2001-05-17,1,0,4.0,0,제조업,1.0
2068509469,신흥정보통신(주)서울지사,2,1,2,0,0,0,61,0,0,1,1979-08-01,1,0,337.0,0,정보통신업,0.0
2068517649,렉스모터스,2,1,2,0,0,0,95,0,0,1,2005-01-01,1,0,40.0,0,협회 및 단체,151000.0
