사업자등록번호,기업명,공기업구분,개인법인구분,본점지점구분,국외투자법인여부,벤처기업여부,상장코드,산업코드1,공공기관유형,중견기업보호여부,본점기업코드,설립일자,설립구분,국가명,직원수,폐업여부,산업코드 대분류,구글 검색량
1208609347,한국아이큐비아,2,1,1,1,0,0,70,0,0,0,2000-07-21,1,2,548.0,0,"전문, 과학 및 기술 서비스업",7340.0
2208142262,서륭인터내셔날,2,1,1,0,0,0,46,0,0,0,1997-01-28,1,0,9.0,0,도매 및 소매업,1.0
2158615303,청호씨앤디,2,1,1,0,0,0,68,0,0,0,1994-10-12,1,0,7.0,0,부동산업,77.0
1258132697,대승정밀,2,1,1,0,0,0,30,0,0,0,2000-05-08,1,0,302.0,0,제조업,14900.0
1238140056,삼일데이타시스템,2,1,1,0,0,0,28,0,0,0,1996-02-29,1,0,45.0,0,제조업,17600.0
6228113207,화영,2,1,1,0,0,0,30,0,0,0,1996-07-01,1,0,222.0,0,제조업,45300.0
2208122306,한국검정,2,1,1,0,0,0,72,0,0,0,1964-01-24,1,0,116.0,0,"전문, 과학 및 기술 서비스업",2430000.0
1318136077,거해슈레다공업,2,1,1,0,0,0,38,0,0,0,1994-09-14,1,0,14.0,0,"수도, 하수 및 폐기물 처리, 원료 재생업",105.0
1348147141,미유테크,2,1,1,0,0,0,46,0,0,0,1999-10-01,1,0,21.0,0,도매 및 소매업,6600.0
1278125440,두리철강,2,1,1,0,0,0,24,0,0,0,1998-03-20,1,0,52.0,0,제조업,380.0
1048143241,포인트컨설팅,2,1,1,0,0,0,71,0,0,0,1998-03-03,1,0,1.0,0,"전문, 과학 및 기술 서비스업",7130000.0
1298107206,비전물산,2,1,1,0,0,0,15,0,0,0,1987-12-01,1,0,26.0,0,제조업,43300.0
5048106204,한성철강,2,1,1,0,0,0,46,0,0,0,1986-10-01,1,0,17.0,0,도매 및 소매업,2190.0
1168141019,인터비즈시스템,2,1,1,0,0,0,75,0,0,0,1990-01-01,1,0,1244.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업",382.0
2148141045,오진양행,2,1,1,0,0,0,46,0,0,0,1992-05-01,1,0,97.0,0,도매 및 소매업,267.0
4098172700,케이디,2,1,1,0,0,0,74,0,0,0,2003-01-02,1,0,490.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업",7500.0
1108111875,세창상사,2,1,1,0,0,0,13,0,0,0,1979-05-04,1,0,60.0,0,제조업,386.0
1378131478,봉영,2,1,1,0,1,0,25,0,0,0,1985-07-01,1,0,32.0,0,제조업,1470.0
1058148822,영서물산,2,1,1,0,0,0,33,0,0,0,1989-05-08,1,0,65.0,0,제조업,1110.0
1078139052,대흥에스제이,2,1,1,0,0,0,68,0,0,0,1988-04-16,1,0,4.0,0,부동산업,137.0
3018136394,그린광학,2,1,1,0,1,0,27,0,0,0,1999-04-14,1,0,194.0,0,제조업,19200.0
1198101544,베스텍,2,1,1,0,0,0,28,0,0,0,1989-08-29,1,0,49.0,0,제조업,2810.0
1128125375,한일공영,2,1,1,0,0,0,42,0,0,0,1979-09-29,1,0,24.0,0,건설업,208000.0
6218139499,풍원자동차운전전문학원,2,1,1,0,0,0,85,0,0,0,2000-07-01,1,0,7.0,0,교육 서비스업,5.0
1148192507,전진건설로봇,2,1,1,0,0,0,29,0,0,0,1999-11-12,1,0,168.0,0,제조업,7370.0
1308173119,디앤에스아이홀딩스,2,1,1,0,0,0,28,0,0,0,2000-08-23,1,0,4.0,0,제조업,745.0
1098116996,거원유통,2,1,1,0,0,0,46,0,0,0,1987-09-25,1,0,30.0,0,도매 및 소매업,223.0
1018119252,대경바스컴,2,1,1,0,0,0,46,0,0,0,1987-10-15,1,0,58.0,0,도매 및 소매업,170.0
1268102949,세경산업,2,1,1,0,0,0,22,0,0,0,1981-07-03,1,0,81.0,0,제조업,7150.0
1148191129,조선냉장,2,1,1,0,0,0,52,0,0,0,1999-09-01,1,0,7.0,0,운수 및 창고업,109000.0
1178114460,동광화학,2,1,1,0,0,0,20,0,0,0,1983-05-02,1,0,37.0,0,제조업,3460.0
1338127763,성진종합전기,2,1,1,0,1,0,28,0,0,0,1995-01-01,1,0,67.0,0,제조업,1240.0
3078119772,케이넷,2,1,1,0,1,0,22,0,0,0,2002-12-05,1,0,102.0,0,제조업,62300.0
1048162011,대화라벨앤택스,2,1,1,0,0,0,13,0,0,0,2001-05-16,1,0,95.0,0,제조업,3.0
1138155116,디엔지비,2,1,1,0,0,0,30,0,0,0,1999-08-21,1,0,27.0,0,제조업,110.0
2208160936,한국아이티진흥,2,1,1,0,0,0,62,0,0,0,1999-04-29,1,0,97.0,0,정보통신업,6330.0
6078165841,재호물산,2,1,1,0,0,0,46,0,0,0,2003-08-14,1,0,49.0,0,도매 및 소매업,165.0
2118693141,초이스건설,2,1,1,0,0,0,68,0,0,0,2000-02-02,1,0,6.0,0,부동산업,51500.0
1238155753,미경테크,2,1,1,0,0,0,26,0,0,0,2000-03-29,1,0,44.0,0,제조업,880.0
1288144246,우신레미콘,2,1,1,0,0,0,23,0,0,0,1999-12-06,1,0,29.0,0,제조업,4260.0
1368132120,에스제이씨,2,1,1,0,0,0,28,0,0,0,1999-05-31,1,0,40.0,0,제조업,11500.0
2138140742,코밴,2,1,1,0,0,0,63,0,0,0,1991-01-15,1,0,68.0,0,정보통신업,70.0
6228106818,진광단조,2,1,1,0,0,0,30,0,0,0,1989-11-01,1,0,34.0,0,제조업,106.0
3138110683,대천김,2,1,1,0,0,0,10,0,0,0,2001-07-25,1,0,102.0,0,제조업,15100.0
1348144047,유니테크,2,1,1,0,0,0,20,0,0,0,1999-05-10,1,0,123.0,0,제조업,40200.0
5048120322,대동전자,2,1,1,0,0,0,26,0,0,0,1995-12-28,1,0,127.0,0,제조업,56300.0
6068161333,덕인,2,1,1,0,0,0,46,0,0,0,1996-07-01,1,0,5.0,0,도매 및 소매업,4250.0
2018161588,엔티에스개발,2,1,1,0,0,0,68,0,0,0,2000-11-16,1,0,3.0,0,부동산업,8290.0
5058127750,피엠피,2,1,1,0,1,0,25,0,0,0,2000-11-06,1,0,45.0,0,제조업,538.0
6228122201,월드튜브,2,1,1,0,0,0,24,0,0,0,1998-12-01,1,0,125.0,0,제조업,52800.0
1258118002,방주,2,1,1,0,0,0,27,0,0,0,1992-12-22,1,0,52.0,0,제조업,50600.0
1258106525,삼오,2,1,1,0,0,0,30,0,0,0,1990-03-01,1,0,66.0,0,제조업,4950.0
2198128066,에디코,2,1,1,1,0,0,33,0,0,0,1999-01-29,1,2,54.0,0,제조업,5480.0
1178119387,유닉사운드,2,1,1,0,0,0,26,0,0,0,1997-05-16,1,0,24.0,0,제조업,163.0
6068169941,석산,2,1,1,0,0,0,22,0,0,0,2001-08-10,1,0,48.0,0,제조업,22200.0
1148135087,장한전산,2,1,1,0,0,0,42,0,0,0,1989-05-08,1,0,27.0,0,건설업,364.0
6038153703,엔에스개발,2,1,1,0,0,0,68,0,0,0,2003-07-10,1,0,5.0,0,부동산업,514000.0
6168120964,라온레저개발,2,1,1,0,0,0,91,0,0,0,2001-01-01,1,0,99.0,0,"예술, 스포츠 및 여가관련 서비스업",2350.0
6228124946,남성정밀,2,1,1,0,0,0,25,0,0,0,1999-06-01,1,0,67.0,0,제조업,153000.0
1398121466,파이박스,2,1,1,1,0,0,22,0,0,0,1995-04-15,1,2,43.0,0,제조업,34500.0
2148680252,미라보콘크리트,2,1,1,0,0,0,23,0,0,0,2001-03-31,1,0,93.0,0,제조업,74.0
6108128876,한국특장차,2,1,1,0,0,0,30,0,0,0,1997-05-22,1,0,22.0,0,제조업,8950.0
1208657534,티엠에스,2,1,1,0,0,0,22,0,0,0,2003-09-23,1,0,72.0,0,제조업,5410.0
6068168961,대창마린테크,2,1,1,0,0,0,25,0,0,0,2001-07-01,1,0,82.0,0,제조업,1350.0
6228105139,대한산업,2,1,1,0,0,0,22,0,0,0,1985-07-04,1,0,43.0,0,제조업,24500000.0
1268140069,아주이엔지,2,1,1,0,0,0,29,0,0,0,1997-02-17,1,0,32.0,0,제조업,159000.0
1138108914,한국트랜스,2,1,1,1,0,0,46,0,0,0,1972-11-15,1,2,19.0,0,도매 및 소매업,147000.0
1208190085,텔스트라서비스코리아,2,1,1,1,0,0,61,0,0,0,1999-06-14,1,1,19.0,0,정보통신업,10200.0
2168100598,신아주,2,1,1,0,0,0,68,0,0,0,1981-11-20,1,0,10.0,0,부동산업,481000.0
3148124273,솔탑,2,1,1,0,0,0,58,0,0,0,1999-02-01,1,0,129.0,0,정보통신업,389.0
4108135758,명성환경,2,1,1,0,0,0,38,0,0,0,1996-08-19,1,0,11.0,0,"수도, 하수 및 폐기물 처리, 원료 재생업",151000.0
1228174247,유승건설,2,1,1,0,0,0,41,0,0,0,2002-09-12,1,0,25.0,0,건설업,10200.0
1398113423,동양주공,2,1,1,0,0,0,24,0,0,0,1994-03-16,1,0,75.0,0,제조업,7560.0
1358105654,대원판지공업,2,1,1,0,0,0,17,0,0,0,1988-01-01,1,0,42.0,0,제조업,9.0
1208633565,아이스크림미디어,2,1,1,0,0,0,46,0,0,0,2002-02-22,1,0,227.0,0,도매 및 소매업,62600.0
4098119762,이건종합건축사사무소,2,1,1,0,0,0,72,0,0,0,1993-07-01,1,0,148.0,0,"전문, 과학 및 기술 서비스업",588.0
1278125469,칼라랜드,2,1,1,0,0,0,13,0,0,0,1998-03-12,1,0,82.0,0,제조업,190000.0
1398137653,코리아종합관리,2,1,1,0,0,0,75,0,0,0,1998-09-05,1,0,1399.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업",6420000.0
4108150690,비타민하우스,2,1,1,0,0,0,46,0,0,0,1999-03-19,1,0,41.0,0,도매 및 소매업,34200.0
1348112531,유래코,2,1,1,0,0,0,22,0,0,0,1991-10-21,1,0,20.0,0,제조업,17300.0
1398123824,에이치케이,2,1,1,0,1,0,28,0,0,0,1995-09-28,1,0,148.0,0,제조업,51600.0
6168117644,영보건설,2,1,1,0,0,0,41,0,0,0,1996-08-01,1,0,20.0,0,건설업,868.0
1058192202,에코솔루션,2,1,1,0,0,1,72,0,0,0,1998-03-18,1,0,22.0,0,"전문, 과학 및 기술 서비스업",94900.0
1348101349,아이엠아이,2,1,1,0,0,0,24,0,0,0,1988-07-06,1,0,94.0,0,제조업,20200.0
1248159164,늘푸른,2,1,1,0,0,0,10,0,0,0,1998-11-26,1,0,77.0,0,제조업,21700.0
6218111768,하우엔지니어링건축사사무소,2,1,1,0,0,0,72,0,0,0,1993-11-10,1,0,241.0,0,"전문, 과학 및 기술 서비스업",135.0
5068139676,동인종합건설,2,1,1,0,0,0,41,0,0,0,2001-02-16,1,0,22.0,0,건설업,50700.0
5038102582,고려전선,2,1,1,0,0,0,28,0,0,0,1975-05-01,1,0,62.0,0,제조업,59400.0
3018123526,선광건설,2,1,1,0,0,0,68,0,0,0,1995-03-20,1,0,3.0,0,부동산업,2790.0
6038133861,만흥철강,2,1,1,0,0,0,46,0,0,0,1998-01-01,1,0,13.0,0,도매 및 소매업,9.0
2088109695,동숭아트센터,2,1,1,0,0,0,90,0,0,0,1971-06-16,1,0,5.0,0,"예술, 스포츠 및 여가관련 서비스업",2830.0
1078137452,동성인쇄,2,1,1,0,0,0,18,0,0,0,1970-07-01,1,0,11.0,0,제조업,52200.0
1138149287,대진볼트공업,2,1,1,0,0,0,25,0,0,0,1998-10-01,1,0,78.0,0,제조업,108.0
1288147995,에스티아이,2,1,1,0,0,0,72,0,0,0,2000-04-18,1,0,79.0,0,"전문, 과학 및 기술 서비스업",8470.0
2248118779,제이제이앤구골홀딩스,2,1,1,0,1,0,70,0,0,0,2000-03-27,1,0,4.0,0,"전문, 과학 및 기술 서비스업",3.0
1338124830,일륭기공,2,1,1,0,0,0,30,0,0,0,1995-03-20,1,0,128.0,0,제조업,7.0
1248118955,대신기계공업,2,1,1,1,0,0,30,0,0,0,1978-08-05,1,1,65.0,0,제조업,10500.0
1248130468,엘디산업개발,2,1,1,0,0,0,68,0,0,0,1981-09-01,1,0,7.0,0,부동산업,1040.0
1078162631,우리와인,2,1,1,0,0,0,46,0,0,0,1998-01-17,1,0,19.0,0,도매 및 소매업,474000.0
1058621100,래딕스파트너스,2,1,1,0,0,0,75,0,0,0,2001-01-22,1,0,433.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업",16800.0
5058103189,두양정공,2,1,1,0,1,0,30,0,0,0,1987-11-01,1,0,47.0,0,제조업,2.0
1028137739,다스카손해사정화재해상,2,1,1,0,0,0,66,0,0,0,1984-01-13,1,0,596.0,0,금융 및 보험업,5.0
6078155760,해금종합건설,2,1,1,0,0,0,41,0,0,0,2001-10-09,1,0,7.0,0,건설업,3110.0
1308167941,호성산업,2,1,1,0,0,0,31,0,0,0,1996-11-28,1,0,32.0,0,제조업,20200.0
6088104906,광신기계공업,2,1,1,0,0,0,29,0,0,0,1986-11-01,1,0,150.0,0,제조업,660.0
1308169686,엘에스대원,2,1,1,0,0,0,28,0,0,0,2000-03-27,1,0,48.0,0,제조업,5460.0
1248172532,한양세미텍,2,1,1,0,0,0,29,0,0,0,2000-05-04,1,0,230.0,0,제조업,537.0
1138100800,한국콘베어공업,2,1,1,0,0,0,29,0,0,0,1970-01-09,1,0,45.0,0,제조업,124.0
2028141931,국도관광개발,2,1,1,0,0,0,55,0,0,0,1946-10-15,1,0,22.0,0,숙박 및 음식점업,43000.0
1178103212,아삽스틸코리아,2,1,1,1,0,0,46,0,0,0,1989-01-10,1,1,46.0,0,도매 및 소매업,28.0
2208629003,단군소프트,2,1,1,0,0,0,58,0,0,0,2002-01-21,1,0,54.0,0,정보통신업,17500.0
3128142654,중부화물터미널,2,1,1,0,0,0,47,0,0,0,2000-06-07,1,0,13.0,0,도매 및 소매업,6220.0
3148116171,인덕건설,2,1,1,0,0,0,41,0,0,0,1993-12-14,1,0,27.0,0,건설업,2430.0
2118617008,태조건설,2,1,1,0,0,0,41,0,0,0,1996-10-26,1,0,67.0,0,건설업,22900.0
1248184227,아이윈오토,2,1,1,0,0,0,30,0,0,0,2001-05-14,1,0,60.0,0,제조업,35300.0
1348102334,한일금속,2,1,1,0,0,0,24,0,0,0,1979-06-25,1,0,34.0,0,제조업,22100.0
6158128022,부강스프링,2,1,1,0,0,0,25,0,0,0,2002-08-19,1,0,88.0,0,제조업,356.0
1388102603,시몬느,2,1,1,0,0,0,15,0,0,0,1987-06-27,1,0,8.0,0,제조업,7700.0
1058622638,인창문정,2,1,1,0,0,0,68,0,0,0,2001-03-07,1,0,3.0,0,부동산업,154.0
5048115381,에스디페이퍼,2,1,1,0,0,0,46,0,0,0,1994-01-04,1,0,22.0,0,도매 및 소매업,2470000.0
1208124116,수도석유,2,1,1,0,0,0,47,0,0,0,1971-11-02,1,0,39.0,0,도매 및 소매업,155000.0
1318138226,디케이메디칼시스템,2,1,1,0,1,0,27,0,0,0,1992-09-01,1,0,115.0,0,제조업,881.0
6048115357,진도토건,2,1,1,0,0,0,42,0,0,0,1991-03-27,1,0,31.0,0,건설업,457.0
2268105488,주문진규사,2,1,1,0,1,0,23,0,0,0,1992-07-01,1,0,35.0,0,제조업,76.0
2148734513,융창에프엠,2,1,1,0,0,0,68,0,0,0,2003-05-20,1,0,4.0,0,부동산업,2.0
1338123729,파카한일유압,2,1,1,1,0,0,29,0,0,0,1979-10-22,1,2,71.0,0,제조업,235.0
1258109309,태광산업,2,1,1,0,0,0,16,0,0,0,1992-03-11,1,0,20.0,0,제조업,55800.0
5038127905,오성전장,2,1,1,0,0,0,30,0,0,0,1995-08-21,1,0,127.0,0,제조업,693.0
1318137848,국일정공,2,1,1,0,0,0,29,0,0,0,1995-04-08,1,0,24.0,0,제조업,1050.0
1278112886,귀뚜라미랜드,2,1,1,0,0,0,91,0,0,0,1989-06-09,1,0,59.0,0,"예술, 스포츠 및 여가관련 서비스업",9060.0
3018148361,국제제과,2,1,1,0,0,0,10,0,0,0,2000-12-23,1,0,97.0,0,제조업,136000.0
4108169262,캠스,2,1,1,0,0,0,30,0,0,0,2002-01-10,1,0,125.0,0,제조업,2210.0
1018197791,루첸리,2,1,1,0,0,0,33,0,0,0,2003-09-24,1,0,34.0,0,제조업,10.0
2138638218,에이치엘아이,2,1,1,0,0,0,46,0,0,0,1999-03-09,1,0,54.0,0,도매 및 소매업,11300.0
1208183279,반도엠피에스,2,1,1,0,0,0,46,0,0,0,1998-09-28,1,0,8.0,0,도매 및 소매업,148.0
1338125902,한일산업,2,1,1,0,0,0,25,0,0,0,1984-11-15,1,0,84.0,0,제조업,520000.0
4108141056,원효,2,1,1,0,0,0,30,0,0,0,1997-07-15,1,0,63.0,0,제조업,19400.0
1108125909,델몬트음료,2,1,1,0,0,0,46,0,0,0,1992-03-03,1,0,19.0,0,도매 및 소매업,1970.0
3028111737,신안주철,2,1,1,0,0,0,24,0,0,0,2001-09-20,1,0,112.0,0,제조업,115.0
1168137757,씨에이에스,2,1,1,0,1,0,62,0,0,0,1995-10-30,1,0,317.0,0,정보통신업,686.0
6078134784,피터스포라이프,2,1,1,0,0,0,46,0,0,0,1995-10-01,1,0,6.0,0,도매 및 소매업,405.0
2178107046,평익건설,2,1,1,0,0,0,41,0,0,0,1993-10-18,1,0,13.0,0,건설업,58300.0
5158100952,체리푸드,2,1,1,0,0,0,10,0,0,0,1983-05-27,1,0,42.0,0,제조업,23900.0
1348107284,블루닉스,2,1,1,0,0,0,29,0,0,0,1987-04-01,1,0,184.0,0,제조업,14500.0
1248172492,한독카본,2,1,1,0,0,0,20,0,0,0,2000-05-02,1,0,39.0,0,제조업,968.0
6038108120,명진티에스알,2,1,1,1,0,0,22,0,0,0,1986-11-01,1,2,129.0,0,제조업,294.0
1348607616,오성테크,2,1,1,0,0,0,29,0,0,0,2003-11-13,1,0,39.0,0,제조업,14900.0
1118124280,신합상사,2,1,1,0,0,0,46,0,0,0,1977-07-06,4,0,44.0,0,도매 및 소매업,6.0
2258102381,우룡,2,1,1,0,1,0,23,0,0,0,1993-12-10,1,0,44.0,0,제조업,640.0
1388105731,동진,2,1,1,0,0,0,46,0,0,0,1984-10-01,1,0,24.0,0,도매 및 소매업,98900.0
2038155592,한국모터트레이딩,2,1,1,0,0,0,45,0,0,0,1994-07-08,1,0,36.0,0,도매 및 소매업,2710.0
6038128937,선보공업,2,1,1,0,0,0,31,0,0,0,1996-06-25,1,0,194.0,0,제조업,1880.0
4018111238,아이에스테크,2,1,1,0,0,0,30,0,0,0,1995-09-01,1,0,80.0,0,제조업,66600.0
3048106749,경우크린텍,2,1,1,0,0,0,41,0,0,0,1996-11-20,1,0,71.0,0,건설업,653.0
5048122674,구일엔지니어링,2,1,1,0,1,0,26,0,0,0,1994-11-22,1,0,123.0,0,제조업,387.0
1318100507,한국특수잉크공업,2,1,1,1,0,0,20,0,0,0,1977-06-29,1,2,122.0,0,제조업,478.0
1208193044,스마트넷테크놀로지,2,1,1,0,0,0,62,0,0,0,1999-09-04,1,0,32.0,0,정보통신업,105000.0
1208106419,평산투자개발,2,1,1,0,0,0,91,0,0,0,1989-06-03,1,0,41.0,0,"예술, 스포츠 및 여가관련 서비스업",5800.0
6178146405,아이액츠,2,1,1,0,0,0,26,0,0,0,2003-05-26,1,0,25.0,0,제조업,874.0
4028120569,삼부종합건설,2,1,1,0,0,0,41,0,0,0,1994-09-26,1,0,46.0,0,건설업,3970.0
6098111749,영진전기,2,1,1,0,0,0,26,0,0,0,2008-05-01,1,0,18.0,0,제조업,36000.0
3128119449,세원센추리,2,1,1,0,0,0,29,0,0,0,1995-02-20,1,0,26.0,0,제조업,55.0
4038121843,두원메디텍,2,1,1,0,1,0,46,0,0,0,2000-07-04,1,0,53.0,0,도매 및 소매업,470.0
5118111364,한국자원환경,2,1,1,0,0,0,22,0,0,0,1999-05-29,1,0,5.0,0,제조업,2700000.0
5048137293,코디마,2,1,1,0,0,0,29,0,0,0,2000-12-01,1,0,17.0,0,제조업,59000.0
1378102221,태경연주,2,1,1,0,0,0,24,0,0,0,1978-08-01,1,0,39.0,0,제조업,1450.0
1348106403,삼원산업,2,1,1,0,1,0,20,0,0,0,1980-09-16,1,0,55.0,0,제조업,10500.0
1268165279,선진에이티앤씨,2,1,1,0,0,0,45,0,0,0,2002-08-29,1,0,31.0,0,도매 및 소매업,50.0
1308102007,대호레포츠,2,1,1,0,0,0,68,0,0,0,1977-04-08,1,0,6.0,0,부동산업,68.0
1138134111,한일디엔에스,2,1,1,0,1,0,28,0,0,0,1989-04-22,1,0,29.0,0,제조업,402.0
5068100114,동서화학공업,2,1,1,0,0,0,20,0,0,0,1974-06-01,1,0,117.0,0,제조업,7790.0
2038125273,한성칼라,2,1,1,0,0,0,18,0,0,0,1997-12-23,1,0,152.0,0,제조업,4580.0
6188109572,이진종합건설,2,1,1,0,0,0,41,0,1,0,1987-05-01,1,0,43.0,0,건설업,6010.0
6188100756,부산여객자동차,2,1,1,0,0,0,49,0,0,0,1966-06-01,1,0,183.0,0,운수 및 창고업,40000.0
1288128722,대진씨앤씨,2,1,1,0,1,0,20,0,0,0,1997-04-25,1,0,63.0,0,제조업,870.0
1028100663,에스앤에스아이앤씨,2,1,1,0,0,0,25,0,0,0,1968-04-12,1,0,238.0,0,제조업,8170.0
6218108749,성림섬유,2,1,1,0,0,0,13,0,0,0,1992-12-30,1,0,24.0,0,제조업,293.0
6068162666,국제식품,2,1,1,0,0,0,10,0,0,0,1994-12-15,1,0,240.0,0,제조업,7130000.0
2208181718,무경,2,1,1,0,0,0,46,0,0,0,2000-03-21,1,0,1.0,0,도매 및 소매업,15400.0
6098108716,현대기업,2,1,1,0,1,0,25,0,0,0,1987-11-12,1,0,49.0,0,제조업,10700000.0
6218120059,케이피이,2,1,1,0,0,0,28,0,0,0,1995-11-01,1,0,40.0,0,제조업,4.0
1248608224,케이씨환경개발,2,1,1,0,0,0,38,0,0,0,2003-04-01,1,0,7.0,0,"수도, 하수 및 폐기물 처리, 원료 재생업",10800.0
6058136001,서용엔지니어링,2,1,1,0,0,0,27,0,0,0,2000-02-09,1,0,20.0,0,제조업,163.0
1368133487,오성기업,2,1,1,0,0,0,17,0,0,0,1999-09-01,1,0,52.0,0,제조업,31100.0
5048123237,동진금속,2,1,1,0,0,0,30,0,0,0,1997-01-01,1,0,122.0,0,제조업,2430.0
1308603694,덕성종합건설,2,1,1,0,0,0,41,0,0,0,2004-01-29,1,0,38.0,0,건설업,10400.0
1238170695,재민뷰텍,2,1,1,0,0,0,26,0,0,0,2001-09-10,1,0,72.0,0,제조업,1.0
3018128744,두제산업개발,2,1,1,0,0,0,38,0,0,0,1996-11-22,1,0,47.0,0,"수도, 하수 및 폐기물 처리, 원료 재생업",9.0
4028101975,우미,2,1,1,0,0,0,41,0,0,0,1978-02-16,1,0,25.0,0,건설업,41100.0
6068158880,극동스텐,2,1,1,0,0,0,25,0,0,0,1995-11-06,1,0,19.0,0,제조업,246.0
6038140299,우리마트,2,1,1,0,0,0,47,0,0,0,1999-02-02,1,0,270.0,0,도매 및 소매업,541000.0
6068133273,신동페인트공업,2,1,1,0,0,0,20,0,0,0,1987-03-12,1,0,45.0,0,제조업,130.0
1018171092,켄트피엘티,2,1,1,0,0,0,46,0,0,0,2001-06-08,1,0,7.0,0,도매 및 소매업,6.0
1208159051,린데엔지니어링코리아,2,1,1,1,0,0,46,0,0,0,1996-02-09,1,2,85.0,0,도매 및 소매업,271.0
3038106936,송강산업,2,1,1,0,0,0,20,0,0,0,1992-06-01,1,0,62.0,0,제조업,45900.0
5048143849,엠텍,2,1,1,0,0,0,20,0,0,0,2002-01-01,1,0,28.0,0,제조업,23300.0
2158179165,성우제네텍,2,1,1,0,0,0,46,0,0,0,1999-07-14,1,0,19.0,0,도매 및 소매업,6.0
1108102167,서울매일버스,2,1,1,0,0,0,49,0,0,0,1971-04-01,1,0,208.0,0,운수 및 창고업,1360000.0
1398101193,부성,2,1,1,0,0,0,29,0,0,0,1984-12-08,1,0,175.0,0,제조업,13400.0
3038109869,전한슬라이드,2,1,1,0,0,0,33,0,0,0,1994-01-12,1,0,37.0,0,제조업,141000.0
2298135642,인지소프트,2,1,1,0,1,0,58,0,0,0,1999-01-20,1,0,89.0,0,정보통신업,772000.0
3078121545,에스피,2,1,1,0,0,0,22,0,0,0,2003-06-21,1,0,10.0,0,제조업,35800.0
6098140093,율곡,2,1,1,0,1,0,31,0,0,0,1999-12-01,1,0,315.0,0,제조업,34400.0
