사업자등록번호,기업명,공기업구분,개인법인구분,본점지점구분,국외투자법인여부,벤처기업여부,상장코드,산업코드1,공공기관유형,중견기업보호여부,본점기업코드,설립일자,설립구분,국가명,직원수,폐업여부,산업코드 대분류,구글 검색량
6758800573,진성종합개발,2,1,1,0,0,0,68,0,0,0,2016-10-28,1,0,2.0,0,부동산업,12900
4508100621,맑은김포,2,1,1,0,0,0,72,0,0,0,2016-10-28,1,0,1.0,0,"전문, 과학 및 기술 서비스업",49800
2768700457,대원물산,2,1,1,0,0,0,46,0,0,0,2016-10-28,1,0,12.0,0,도매 및 소매업,12500
8528600647,고척아이파크대한뉴스테이위탁관리부동산투자회사,2,1,1,0,0,0,68,0,0,0,2016-10-31,1,0,1.0,0,부동산업,95
7608100474,가우프로퍼티스,2,1,1,0,0,0,68,0,0,0,2016-10-31,1,0,3.0,0,부동산업,7
1828100581,가람테크,2,1,1,0,0,0,22,0,0,0,2016-11-01,1,0,24.0,0,제조업,4450
6678100520,진캐스트,2,1,1,0,0,0,70,0,0,0,2016-10-26,1,0,34.0,0,"전문, 과학 및 기술 서비스업",56200
5748600602,안정주택개발,2,1,1,0,0,0,68,0,0,0,2016-10-27,1,0,4.0,0,부동산업,2210000
2978700565,화신테크노,2,1,1,0,0,0,71,0,0,0,2016-10-28,1,0,1.0,0,"전문, 과학 및 기술 서비스업",10600
7048800570,더블유씨피,2,1,1,1,1,0,28,0,0,0,2016-10-26,1,2,603.0,0,제조업,19200
2428100563,로미칼,2,1,1,0,0,0,26,0,0,0,2016-11-02,1,0,12.0,0,제조업,500
1928600453,바이오프랜즈,2,1,1,0,0,0,35,0,0,0,2016-10-28,1,0,33.0,0,"전기,가스,증기 및 공기 조절 공급업",972
6888800394,주산산업개발,2,1,1,0,0,0,41,0,0,0,2016-10-31,1,0,5.0,0,건설업,4160
2218600616,경북개발,2,1,1,0,0,0,68,0,0,0,2016-10-25,1,0,4.0,0,부동산업,5770000
1858100616,미영,2,1,1,0,0,0,68,0,0,0,2016-10-25,1,0,2.0,0,부동산업,20500
5878600646,씨에스인베스트,2,1,1,0,0,0,68,0,0,0,2016-10-27,1,0,7.0,0,부동산업,189000
2088129333,도원주택개발,2,1,1,0,0,0,68,0,0,0,2016-10-28,1,0,2.0,0,부동산업,2960
2698100592,팡팡에비뉴,2,1,1,0,0,0,46,0,0,0,2016-10-28,1,0,1.0,0,도매 및 소매업,376
8148100577,대창기업홀딩스,2,1,1,0,0,0,68,0,0,0,2016-10-25,1,0,4.0,0,부동산업,5150
1168800550,대경,2,1,1,0,0,0,68,0,0,0,2016-10-28,1,0,5.0,0,부동산업,173000
7328800731,모아푸드,2,1,1,0,0,0,10,0,0,0,2016-10-27,1,0,73.0,0,제조업,123000
3888100608,역전에프앤씨,2,1,1,0,0,0,71,0,0,0,2016-10-27,1,0,40.0,0,"전문, 과학 및 기술 서비스업",617
6538100614,상상,2,1,1,0,0,0,68,0,0,0,2016-10-21,1,0,1.0,0,부동산업,5530000
2788700429,동천디앤시,2,1,1,0,0,0,68,0,0,0,2016-10-28,1,0,14.0,0,부동산업,192
5928100599,삼양리소스,2,1,1,0,0,0,6,0,0,0,2016-10-27,1,0,48.0,0,광업,2260
1018672820,블랙호크네트워크코리아,2,1,1,1,0,0,75,0,0,0,2012-06-14,4,2,7.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업",1430
1018692296,인터코스코리아,2,1,1,1,0,0,46,0,0,0,2017-05-15,1,1,165.0,0,도매 및 소매업,15500
1018692729,인피니플러스,2,1,1,0,0,0,68,0,0,0,2014-09-15,1,0,7.0,0,부동산업,21600
1018700401,서부광역철도,2,1,1,0,0,0,41,0,0,0,2014-12-23,1,0,13.0,0,건설업,27700
1028700457,농업회사법인(주)여울,2,1,1,0,0,0,90,0,0,0,2016-09-01,1,0,8.0,0,"예술, 스포츠 및 여가관련 서비스업",613
1048651431,뉴포트탱크컨테이너스코리아,2,1,1,1,0,0,52,0,0,0,2013-10-16,1,1,19.0,0,운수 및 창고업,3
1078551812,리큅당산지점,2,1,2,0,0,0,33,0,0,1,2014-01-22,1,0,0.0,0,제조업,0
1078744902,유니버설디스플레이코퍼레이션코리아,2,1,1,1,0,0,26,0,0,0,2010-12-06,4,2,17.0,0,제조업,1240
1078796147,드림스테이지개발,2,1,1,0,0,0,41,0,0,0,2013-06-17,1,0,6.0,0,건설업,14400
1078800347,엠씨아이대부,2,1,1,0,0,0,64,0,0,0,2013-08-02,1,0,24.0,0,금융 및 보험업,1040
1088601535,명륜당,2,1,1,0,0,0,46,0,0,0,2012-06-01,1,0,77.0,0,도매 및 소매업,7190
1148517336,삼영유니텍,2,1,2,0,0,0,29,0,0,1,2005-01-01,1,0,20.0,0,제조업,134
1148667828,피앤에스디벨롭먼트,2,1,1,0,0,0,68,0,0,0,2008-07-01,1,0,12.0,0,부동산업,95
1178191400,엔파홀딩스,2,1,1,0,0,0,66,0,0,0,2015-01-22,1,0,9.0,0,금융 및 보험업,5
1178519181,부영주택,2,1,2,0,0,0,41,0,0,0,2005-01-01,1,0,0.0,0,건설업,32800
1198692453,신흥에이앤디,2,1,1,0,0,0,68,0,0,0,2014-08-01,1,0,14.0,0,부동산업,1180
1208549852,마리진알로하테이블파르나스몰점,2,1,2,0,0,0,56,0,0,1,2015-01-14,1,0,0.0,0,숙박 및 음식점업,0
1208708006,범산도시개발,2,1,1,0,0,0,42,0,0,0,2006-11-10,1,0,9.0,0,건설업,160
1208778439,엠케이에셋,2,1,1,0,0,0,68,0,0,0,2012-02-10,1,0,75.0,0,부동산업,3920
1208805345,헤리티지산후조리원,2,1,1,0,0,0,96,0,0,0,2013-11-19,1,0,20.0,0,협회 및 단체,483
1218172566,채움파트너스,2,1,1,0,0,0,41,0,0,0,2005-04-07,1,0,15.0,0,건설업,655
1218544845,스카이에듀원격학원,2,1,2,0,0,0,85,0,0,1,2015-05-19,1,0,150.0,0,교육 서비스업,210
1218632273,글로벌인프라테크,2,1,1,0,0,0,46,0,0,0,2014-03-17,1,0,10.0,0,도매 및 소매업,434000
1218636060,대복레저개발,2,1,1,0,0,0,68,0,0,0,2014-06-20,1,0,7.0,0,부동산업,118
1218636643,양주농축수산물도매시장,2,1,1,0,0,0,46,0,0,0,2014-09-19,1,0,7.0,0,도매 및 소매업,2650
7508800438,엘티케이비문래제4호뉴스테이위탁관리부동산투자회사,2,1,1,0,0,0,68,0,0,0,2016-10-31,1,0,4.0,0,부동산업,3
3018800411,플리츠,2,1,1,0,0,0,68,0,0,0,2016-10-31,1,0,1.0,0,부동산업,26200
6648800573,열매컴퍼니,2,1,1,0,1,0,75,0,0,0,2016-11-01,1,0,6.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업",11300
5538700470,제일헬스사이언스,2,1,1,0,0,0,21,0,0,0,2016-11-02,1,0,146.0,0,제조업,13000
6658100539,서한카이트제십일호기업형임대위탁관리부동산투자회사,2,1,1,0,0,0,68,0,0,0,2016-11-03,1,0,1.0,0,부동산업,0
4988100749,그레이트파크,2,1,1,0,0,0,68,0,0,0,2016-11-02,1,0,3.0,0,부동산업,8870
8488700515,이레인물류,2,1,1,0,0,0,75,0,0,0,2016-11-03,1,0,306.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업",32
4748800586,로얄테크노,2,1,1,0,0,0,71,0,0,0,2016-11-03,1,0,3.0,0,"전문, 과학 및 기술 서비스업",438000
8538100494,청현건설,2,1,1,0,0,0,68,0,0,0,2016-11-02,1,0,1.0,0,부동산업,170
2448800438,동재자동차백화점,2,1,1,0,0,0,68,0,0,0,2016-11-04,1,0,6.0,0,부동산업,38
8818100669,재상,2,1,1,0,0,0,33,0,0,0,2016-11-02,1,0,5.0,0,제조업,43700
5268100516,이엘물산,2,1,1,0,0,0,46,0,0,0,2016-11-03,1,0,5.0,0,도매 및 소매업,3780
2738100437,덕영,2,1,1,0,0,0,68,0,0,0,2016-11-03,1,0,1.0,0,부동산업,3620
1068800500,휴먼하우징,2,1,1,0,0,0,33,0,0,0,2016-11-04,1,0,3.0,0,제조업,3060
5338800473,시흥장현오피에프브이,2,1,1,0,0,0,68,0,0,0,2016-11-02,1,0,1.0,0,부동산업,3
4488100609,쿱스토어전남,2,1,1,0,0,0,10,0,0,0,2016-11-08,1,0,99.0,0,제조업,91
1298700428,제데코,2,1,1,0,0,0,68,0,0,0,2016-11-03,1,0,1.0,0,부동산업,44300
6958800408,록,2,1,1,0,0,0,91,0,0,0,2016-11-02,1,0,37.0,0,"예술, 스포츠 및 여가관련 서비스업",1320000
1228610710,드림디벨로퍼,2,1,1,0,0,0,68,0,0,0,2010-04-23,1,0,2.0,0,부동산업,1170000
1238548342,듀링서산공장,2,1,2,0,0,0,30,0,0,1,2016-08-01,1,0,0.0,0,제조업,1
1248549489,지성알미늄(주)길성리지점,2,1,2,0,0,0,24,0,0,1,2002-07-25,1,0,9.0,0,제조업,0
1248654733,에코시티,2,1,1,0,0,0,68,0,0,0,2007-09-04,1,0,5.0,0,부동산업,139000
1248749805,에스켐,2,1,1,0,1,0,20,0,0,0,2015-06-29,1,0,65.0,0,제조업,400
1258175401,두리산업개발,2,1,1,0,0,0,68,0,0,0,2008-06-26,1,0,3.0,0,부동산업,5760
1258627321,진위3산단,2,1,1,0,0,0,68,0,0,0,2014-10-29,1,0,0.0,0,부동산업,1510
1268548531,화진엔터프라이즈서이천물류가공센터,2,1,2,0,0,0,46,0,0,1,2011-08-01,1,0,11.0,0,도매 및 소매업,0
1278642497,디오티디,2,1,1,0,0,0,46,0,0,0,2012-05-02,1,0,49.0,0,도매 및 소매업,129
1278700024,브랑제리홍종흔,2,1,1,0,0,0,10,0,0,0,2015-05-01,1,0,68.0,0,제조업,1
1288173284,금호건영,2,1,1,0,0,0,23,0,0,0,2002-07-15,1,0,34.0,0,제조업,3000
1298691785,콩테크,2,1,1,0,1,0,58,0,0,0,2014-12-19,1,0,61.0,0,정보통신업,25500
1308549806,엠쓰리모바일,2,1,2,0,0,0,26,0,0,1,2005-01-01,1,0,70.0,0,제조업,3640
1308568652,현대철강,2,1,2,0,0,0,25,0,0,1,2001-03-20,1,0,14.0,0,제조업,210000
1318612992,엠제이산업개발,2,1,1,0,0,0,68,0,0,0,2009-03-16,1,0,3.0,0,부동산업,10200
1318627200,디엔에스,2,1,1,0,0,0,46,0,0,0,2011-03-29,1,0,5.0,0,도매 및 소매업,13800
1328171043,농업회사법인유한회사평농,2,1,1,0,0,0,1,0,0,0,2007-05-09,99,0,10.0,0,"농업,임업 및 어업",0
1348730278,로얄,2,1,1,0,0,0,68,0,0,0,2014-08-20,1,0,20.0,0,부동산업,157000
1358553590,트라비스엘리베이터,2,1,2,0,0,0,26,0,0,1,1991-04-04,1,0,0.0,0,제조업,25200
1358637976,진미선서아,2,1,1,0,0,0,91,0,0,0,2013-11-14,1,0,19.0,0,"예술, 스포츠 및 여가관련 서비스업",517
1378535322,비티엑스코리아인천지사,2,1,2,0,0,0,30,0,0,1,2010-10-15,1,0,116.0,0,제조업,3410
1378539973,세계로마트장기점,2,1,2,0,0,0,47,0,0,1,2012-03-07,1,0,36.0,0,도매 및 소매업,45200
1378642247,에이엔에스,2,1,1,0,1,0,22,0,0,0,2013-12-31,1,0,71.0,0,제조업,1970
1388198263,늘푸른아이,2,1,1,0,0,0,68,0,0,0,2014-10-30,1,0,4.0,0,부동산업,2600
1418133776,하베스트코리아,2,1,1,0,0,0,68,0,0,0,2013-03-07,1,0,4.0,0,부동산업,732000
1428514993,엠앤엠통운(주)신갈물류센터,2,1,2,0,0,0,49,0,0,1,1992-06-10,1,0,83.0,0,운수 및 창고업,2
1638500220,서프사이드키친송도점,2,1,2,0,0,0,56,0,0,1,2016-04-27,1,0,0.0,0,숙박 및 음식점업,2
1858500365,세계로더블유스토어구로점,2,1,2,0,0,0,47,0,0,1,2016-03-15,1,0,60.0,0,도매 및 소매업,467
2018638097,씨에이치엠서비스,2,1,1,0,0,0,74,0,0,0,2014-02-07,1,0,638.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업",4
2018639228,제이케이푸드시스템,2,1,1,0,0,0,10,0,0,0,2014-04-04,1,0,33.0,0,제조업,9940
2018644304,팔칠엠엠,2,1,1,0,0,0,47,0,0,0,2014-12-23,1,0,27.0,0,도매 및 소매업,51
2038504897,성홍 양산공장,2,1,2,0,0,0,22,0,0,1,2015-05-01,1,0,45.0,0,제조업,6
2068664697,인터큐브,2,1,1,0,0,0,71,0,0,0,2012-03-28,1,0,8.0,0,"전문, 과학 및 기술 서비스업",15800
2118871627,제온씨앤유,2,1,1,0,0,0,46,0,0,0,2012-01-12,1,0,9.0,0,도매 및 소매업,1
2128608405,작은도시,2,1,1,0,0,0,68,0,0,0,2014-01-27,1,0,10.0,0,부동산업,2390000
2148537762,메가젠임플란트서울강남지점,2,1,2,0,0,0,27,0,0,0,2002-01-03,1,0,107.0,0,제조업,50
2148898192,마운트지앤디,2,1,1,0,0,0,29,0,0,0,2012-06-13,1,0,8.0,0,제조업,231
2158547190,은광거여지점,2,1,2,0,0,0,47,0,0,1,2005-01-01,1,0,3.0,0,도매 및 소매업,1
2208837259,쥬비스다이어트,2,1,1,0,0,0,96,0,0,0,2012-04-26,1,0,417.0,0,협회 및 단체,4130
2208844537,동문,2,1,1,0,0,0,68,0,0,0,2012-09-03,1,0,2.0,0,부동산업,288000
2208846909,올투에이치,2,1,1,0,0,0,68,0,0,0,2016-09-09,1,0,2.0,0,부동산업,5
2208854262,피렐리코리아,2,1,1,1,0,0,45,0,0,0,2013-03-11,4,1,21.0,0,도매 및 소매업,1550
2208857876,아반토퍼포먼스머티리얼즈코리아,2,1,1,0,0,0,46,0,0,0,2013-05-14,4,0,37.0,0,도매 및 소매업,4
2208887856,위에화엔터테인먼트코리아,2,1,1,1,0,0,73,0,0,0,2014-08-28,1,1,36.0,0,"전문, 과학 및 기술 서비스업",11300
2208894191,더센터시티,2,1,1,0,0,0,68,0,0,0,2014-12-24,1,0,1.0,0,부동산업,6740000
2218800319,금영엔터테인먼트,2,1,1,0,1,0,26,0,0,0,2016-02-12,1,0,73.0,0,제조업,3760
2268140414,알펜시아,2,1,1,0,0,0,71,0,0,0,2009-09-01,1,0,425.0,0,"전문, 과학 및 기술 서비스업",50500
2278119710,잼버리리조트,2,1,1,0,0,0,55,0,0,0,2012-11-01,1,0,12.0,0,숙박 및 음식점업,512
2308502983,은광롯데월드몰지점,2,1,2,0,0,0,46,0,0,1,2014-10-16,1,0,17.0,0,도매 및 소매업,57
2368600108,쌩큐로드디앤씨,2,1,1,0,0,0,68,0,0,0,2015-06-29,1,0,2.0,0,부동산업,2
2518700050,베리타스아이앤씨,2,1,1,0,0,0,73,0,0,0,2015-04-01,1,0,1.0,0,"전문, 과학 및 기술 서비스업",191
2548800018,건영빌딩,2,1,1,0,0,0,68,0,0,0,2015-02-17,1,0,6.0,0,부동산업,5550
2618118462,서림파트너스,2,1,1,0,0,0,68,0,0,0,2014-09-30,1,0,1.0,0,부동산업,477
2648108662,리코엠엔에이,2,1,1,0,0,0,68,0,0,0,2012-12-21,1,0,2.0,0,부동산업,89900
2648800349,더모자익그룹,2,1,1,0,0,0,68,0,0,0,2015-12-17,1,0,4.0,0,부동산업,1030
2658800226,덕은도시개발,2,1,1,0,0,0,68,0,0,0,2015-11-16,1,0,10.0,0,부동산업,10300
2768100362,서원,2,1,1,0,0,0,30,0,0,0,2016-10-01,1,0,132.0,0,제조업,532000
2788800256,태성케미칼,2,1,1,0,0,0,22,0,0,0,2015-12-01,1,0,36.0,0,제조업,1490
2838500242,한국기업서울지사,2,1,2,0,0,0,46,0,0,1,2016-01-20,1,0,26.0,0,도매 및 소매업,638000
2908100086,디에스시동탄,2,1,1,0,0,0,70,0,0,0,2015-05-20,1,0,213.0,0,"전문, 과학 및 기술 서비스업",1740
2998100502,핀크,2,1,1,0,0,0,66,0,0,0,2016-08-29,1,0,84.0,0,금융 및 보험업,7700
3018631619,데일리룩,2,1,1,0,0,0,47,0,0,0,2014-10-22,1,0,12.0,0,도매 및 소매업,342000
3018632525,우진디엔씨,2,1,1,0,0,0,41,0,0,0,2014-12-26,1,0,1.0,0,건설업,420
3018633602,제일금속,2,1,1,0,0,0,27,0,0,0,2015-01-29,1,0,4.0,0,제조업,32200
3048127991,청풍로프웨이,2,1,1,0,0,0,49,0,0,0,2013-03-08,1,0,56.0,0,운수 및 창고업,275
3048511124,알피바이오화성지점,2,1,2,0,0,0,10,0,0,1,2016-08-05,1,0,539.0,0,제조업,75
3108521006,세계로마트정농사인천점,2,1,2,0,0,0,1,0,0,1,2016-07-15,1,0,13.0,0,"농업,임업 및 어업",11200
3118513019,유동금속예산지점,2,1,2,0,0,0,30,0,0,1,2005-01-01,1,0,18.0,0,제조업,239
3118515472,대솔오시스신평공장,2,1,2,0,0,0,30,0,0,1,2005-01-01,1,0,0.0,0,제조업,1
3118600563,영원이엔지,2,1,1,0,0,0,29,0,0,0,2016-10-01,1,0,28.0,0,제조업,6050
3128562018,성우오토텍,2,1,2,0,0,0,30,0,0,1,2005-01-01,1,0,84.0,0,제조업,1310
3128672546,월봉,2,1,1,0,0,0,68,0,0,0,2014-10-31,1,0,3.0,0,부동산업,14700
3138132770,함라에이원,2,1,1,0,1,0,23,0,0,0,2014-10-30,1,0,28.0,0,제조업,0
3148546106,신한정밀공업(주)대전공장,2,1,2,0,0,0,0,0,0,1,2012-03-01,1,0,78.0,0,"농업,임업 및 어업",3130
3168504140,엔티텍,2,1,2,0,0,0,30,0,0,1,2005-01-01,1,0,24.0,0,제조업,3110
3178515238,송촌조명지점,2,1,2,0,0,0,28,0,0,1,2005-01-01,1,0,5.0,0,제조업,57
3388700492,글로넷티엘에스,2,1,1,0,0,0,52,0,0,0,2016-07-29,1,0,51.0,0,운수 및 창고업,0
3398100324,씨앤케이무역,2,1,1,0,0,0,46,0,0,0,2016-02-04,1,0,27.0,0,도매 및 소매업,1040
3558100160,에이치앤피로지스,2,1,1,0,0,0,46,0,0,0,2015-06-25,1,0,50.0,0,도매 및 소매업,140
3598700301,블랭크코퍼레이션,2,1,1,0,1,0,70,0,0,0,2016-02-23,1,0,111.0,0,"전문, 과학 및 기술 서비스업",1850
3608600207,삼진식품,2,1,1,0,1,0,10,0,0,0,2015-10-01,1,0,234.0,0,제조업,27100
3618600063,더퍼스트타워,2,1,1,0,0,0,68,0,0,0,2015-05-01,1,0,0.0,0,부동산업,25500
3688500179,세계로마트광명소하점,2,1,2,0,0,0,47,0,0,1,2015-11-17,1,0,39.0,0,도매 및 소매업,178
3848100421,다산베아채컨트리클럽,2,1,1,0,0,0,91,0,0,0,2016-06-07,1,0,85.0,0,"예술, 스포츠 및 여가관련 서비스업",236
3858100540,홀딩핸즈,2,1,1,0,1,0,71,0,0,0,2016-07-15,1,0,39.0,0,"전문, 과학 및 기술 서비스업",77200000
3868700448,알파하우징,2,1,1,0,0,0,68,0,0,0,2016-06-08,1,0,5.0,0,부동산업,1630
4018516250,맥시스2공장,2,1,2,0,0,0,28,0,0,1,2011-11-30,1,0,4.0,0,제조업,2350
4018800439,에스제이대명,2,1,1,0,0,0,41,0,0,0,2016-03-25,1,0,3.0,0,건설업,397
4038178837,도농,2,1,1,0,0,0,33,0,0,0,2014-07-08,1,0,6.0,0,제조업,118000
4038179476,디엠글로벌,2,1,1,0,0,0,68,0,0,0,2014-08-12,1,0,5.0,0,부동산업,1910000
4068104294,금강중공업,2,1,1,0,0,0,31,0,0,0,2016-06-15,1,0,69.0,0,제조업,10500
4108544430,한맥전자하남공장,2,1,2,0,0,0,26,0,0,1,2013-02-05,1,0,29.0,0,제조업,143
4108703641,케이제이해피월드,2,1,1,0,0,0,68,0,0,0,2014-11-03,1,0,2.0,0,부동산업,3410
4108706707,동서,2,1,1,0,0,0,68,0,0,0,2015-01-07,1,0,9.0,0,부동산업,634000
4158800137,미래인베스트,2,1,1,0,0,0,68,0,0,0,2015-07-16,1,0,3.0,0,부동산업,6980
4168167938,동부도시개발,2,1,1,0,0,0,41,0,0,0,2009-07-27,1,0,10.0,0,건설업,208000
4168519069,로덱스광양지점,2,1,2,0,0,0,49,0,0,1,2005-01-01,1,0,36.0,0,운수 및 창고업,1
4168600723,위너스홀딩스,2,1,1,0,0,0,68,0,0,0,2014-10-30,1,0,9.0,0,부동산업,466000
4168700206,풍화자산개발,2,1,1,0,0,0,68,0,0,0,2015-08-31,1,0,1.0,0,부동산업,283
4268800229,진셀팜,2,1,1,1,1,0,72,0,0,0,2012-01-16,1,1,78.0,0,"전문, 과학 및 기술 서비스업",110
4328500072,이니스트에스티(주)오송지점,2,1,2,0,0,0,21,0,0,1,2003-05-26,1,0,149.0,0,제조업,19
4328500145,세계로유통장기아울렛,2,1,2,0,0,0,47,0,0,1,2015-09-02,1,0,7.0,0,도매 및 소매업,10300
4338600179,하이플,2,1,1,0,1,0,46,0,0,0,2015-05-19,1,0,35.0,0,도매 및 소매업,32000
4538100464,티앤티,2,1,1,0,0,0,30,0,0,0,2016-03-30,1,0,31.0,0,제조업,56000
4688700357,이에스씨에스,2,1,1,0,1,0,26,0,0,0,2016-02-18,1,0,11.0,0,제조업,2920
4748800344,현경이앤디,2,1,1,0,0,0,68,0,0,0,2016-02-02,1,0,1.0,0,부동산업,166
4988500107,플레이스,2,1,2,0,0,0,68,0,0,1,2016-05-02,1,0,83.0,0,부동산업,495000
5018129019,사비돈,2,1,1,0,0,0,10,0,0,0,2016-02-23,1,0,0.0,0,제조업,30300
5018516507,세계로유통안산역점,2,1,2,0,0,0,47,0,0,1,2015-03-06,1,0,32.0,0,도매 및 소매업,23300
5028635862,센트럴하임,2,1,1,0,0,0,41,0,0,0,2014-09-26,1,0,1.0,0,건설업,5000
5038517458,은일,2,1,2,0,0,0,30,0,0,1,2002-09-01,1,0,14.0,0,제조업,2810
5038527354,한국금형정공사대구지사,2,1,2,0,0,0,29,0,0,1,1998-04-10,1,0,20.0,0,제조업,597
5048700110,렌쥴리에듀테인먼트,2,1,1,0,0,0,58,0,0,0,2015-05-20,1,0,19.0,0,정보통신업,98
5058521619,오성기공영천공장,2,1,2,0,0,0,29,0,0,1,2012-02-07,1,0,42.0,0,제조업,4
5068180379,세신스틸,2,1,1,0,0,0,46,0,0,0,2012-06-29,1,0,7.0,0,도매 및 소매업,287
5068190203,스트라드비젼,2,1,1,1,1,0,58,0,0,0,2014-09-22,1,1,262.0,0,정보통신업,2550
5068527260,로덱스포항지점,2,1,2,0,0,0,49,0,0,1,2005-01-01,1,0,36.0,0,운수 및 창고업,109
5088140446,영양에코파워,2,1,1,0,0,0,35,0,0,0,2015-02-11,1,0,1.0,0,"전기,가스,증기 및 공기 조절 공급업",7270
5108510109,채선당샤브보트점,2,1,2,0,0,0,56,0,0,1,2016-03-31,1,0,3.0,0,숙박 및 음식점업,96
5158512965,필드글로벌경산공장,2,1,2,0,0,0,20,0,0,1,2005-01-01,1,0,5.0,0,제조업,1560
5258700359,플라잉타이거코리아,2,1,1,1,0,0,46,0,0,0,2016-04-27,1,2,101.0,0,도매 및 소매업,2420
5798500390,채선당의자연한그릇,2,1,2,0,0,0,56,0,0,1,2016-05-04,1,0,10.0,0,숙박 및 음식점업,2
5998100232,대한엠피에스,2,1,1,0,1,0,47,0,0,0,2015-10-05,1,0,27.0,0,도매 및 소매업,8660
5998800100,대원건설에이치,2,1,1,0,0,0,68,0,0,0,2015-05-22,1,0,3.0,0,부동산업,3800
6028165002,티제이인터내셔널,2,1,1,0,0,0,49,0,0,0,2014-06-01,1,0,3.0,0,운수 및 창고업,858000
6058629112,유엘에이엠씨,2,1,1,0,0,0,64,0,0,0,2014-06-19,1,0,7.0,0,금융 및 보험업,27700
6068540511,지이에이코리아,2,1,2,0,0,0,29,0,0,1,2005-01-01,1,0,0.0,0,제조업,369
6068541091,은산컨테이너터미널(주)신항만화전지점,2,1,2,0,0,0,52,0,0,1,2011-12-07,1,0,26.0,0,운수 및 창고업,0
6068544273,한국체인모터,2,1,2,0,0,0,28,0,0,1,2005-01-01,1,0,0.0,0,제조업,36200
6068653987,성은개발,2,1,1,0,0,0,68,0,0,0,2014-03-27,1,0,8.0,0,부동산업,43700
6088152354,수경,2,1,1,0,0,0,23,0,0,0,2003-05-13,1,0,46.0,0,제조업,54700
6088508647,한국소켓센타,2,1,2,0,0,0,25,0,0,1,1973-02-09,1,0,73.0,0,제조업,7
6088529171,몽고식품(주)창녕공장,2,1,2,0,0,0,10,0,0,1,2010-08-02,1,0,10.0,0,제조업,94
